id,name,state,area,area_id,wikipedia,wikipedia__en,group_id,group,term,source,coalition,coalition_id,name__en,image,gender,identifier__isni,identifier__viaf,identifier__gnd,identifier__lcauth,identifier__sudoc,birth_date,death_date,identifier__freebase,given_name,identifier__nta,identifier__oxforddnb,identifier__munzinger,family_name,identifier__musicbrainz,identifier__nla,identifier__nndb,identifier__npg,identifier__cantic,identifier__fifa,website,identifier__bnf,twitter,name__de,name__es,name__fr,name__hi,name__id,name__io,name__ja,name__jv,name__ko,name__ms,name__oc,name__pt,name__ru,name__sv,name__th,name__zh,name__de_ch,name__en_ca,name__en_gb,name__pt_br,name__ca,name__ta,name__it,name__uk,name__nb,name__da,name__nn,name__nl,wikipedia__de,wikipedia__es,wikipedia__fr,wikipedia__hi,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__ko,wikipedia__ms,wikipedia__oc,wikipedia__pt,wikipedia__ru,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__uk,wikipedia__zh,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ml,name__vi,name__sh,name__bcl,name__ar,name__tr,name__fi,name__fa,name__tl,name__min,name__az,name__bn,wikipedia__ar,wikipedia__az,wikipedia__bcl,wikipedia__bn,wikipedia__commons,wikipedia__da,wikipedia__fa,wikipedia__fi,wikipedia__min,wikipedia__ml,wikipedia__no,wikipedia__pl,wikipedia__sh,wikipedia__tl,wikipedia__tr,wikipedia__vi,wikipedia__nl,name__cs,name__sk,wikipedia__simple,name__sco,wikipedia__enwikiquote,wikipedia__sco,name__yo,name__et,name__el,name__yue,name__my,name__wuu,name__lt,name__eo,name__ckb,name__lv,name__la,name__hak,wikipedia__ckb,wikipedia__cs,wikipedia__el,wikipedia__enwikinews,wikipedia__eo,wikipedia__eowikinews,wikipedia__et,wikipedia__hak,wikipedia__la,wikipedia__lt,wikipedia__lv,wikipedia__my,wikipedia__thwikiquote,wikipedia__wuu,wikipedia__yo,wikipedia__zh_yue,wikipedia__ca,name__mr,name__kn,name__pa,name__ur,name__ne,wikipedia__kn,wikipedia__mr,wikipedia__ne,wikipedia__pa,wikipedia__ur,name__nds,name__vmf,name__eu,name__war,name__kk,name__qu,wikipedia__eu,wikipedia__kk,wikipedia__nnwikiquote,wikipedia__plwikiquote,wikipedia__qu,wikipedia__war,name__lmo,identifier__imdb,name__hu,name__gl,wikipedia__gl,wikipedia__hu,name__ka,wikipedia__ka,name__zh_my,name__nan,name__so,name__sa,name__is,name__mk,name__kk_arab,name__kk_cn,name__kk_tr,name__kk_kz,name__kk_cyrl,name__kk_latn,name__bs,name__sr,name__mg,name__ace,name__new,name__ba,wikipedia__ace,wikipedia__arwikiquote,wikipedia__ba,wikipedia__bswikiquote,wikipedia__dewikiquote,wikipedia__is,wikipedia__itwikiquote,wikipedia__mg,wikipedia__mk,wikipedia__new,wikipedia__sa,wikipedia__so,wikipedia__sr,wikipedia__trwikiquote,wikipedia__zh_min_nan,name__ky,wikipedia__ky,name__hr,wikipedia__hr,name__zh_mo
v._govindaraj,V. Govindaraj,Selangor,"Pelabuhan Kelang, Selangor",P079-5,,,MIC,Malaysian Indian Congress,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mustaffa_mohammad,Mustaffa Mohammad,Johore,"Sri Gading, Johore",P110-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pengiran_othman_pengiran_rauf,Pengiran Othman Pengiran Rauf,Sabah,"Kimanis, Sabah",P125-5,,,BERJAYA,Sabah People's United Front,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abang_abu_bakar_abang_mustapha,Abang Abu Bakar Abang Mustapha,Sarawak,"Paloh, Sarawak",P142-5,,,PBB,Parti Pesaka Bumiputera Bersatu,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edwin_esnen_unang,Edwin Esnen Unang,Sarawak,"Mukah, Sarawak",P146-5,,,PBB,Parti Pesaka Bumiputera Bersatu,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baharom_bakar,Baharom Bakar,Kedah,"Padang Terap, Kedah",P005-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
othman_abdul,Othman Abdul,Kedah,"Ulu Muda, Kedah",P009-6,http://en.wikipedia.org/wiki/Othman_Abdul,Othman Abdul,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,Othman Abdul,,male,,,,,,,,,,,,,,,,,,,,,,,Othman Abdul,,Othman Abdul,,,,,,,,,,,,,,,,,,,,Othman Abdul,,,,,Othman Abdul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chen_man_hin,Chen Man Hin,Negri Sembilan,"Seremban, Negri Sembilan",P091-6,,,DAP,Democratic Action Party,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omar_abdullah,Omar Abdullah,Negri Sembilan,"Tampin, Negri Sembilan",P094-6,http://en.wikipedia.org/wiki/Omar_Abdullah,Omar Abdullah,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,Omar Abdullah,https://upload.wikimedia.org/wikipedia/commons/f/fb/Omar_Abdullah_(cropped).jpg,male,,185676432,,nb2011020256,161306233,1970-03-10,,/m/04rd77,Omar,,,,,,,,,,,,,,Omar Abdullah,Omar Abdullah,Omar Abdullah,उमर अब्दुल्ला,,,,,,,,,,Omar Abdullah,,,,,,,,உமர் அப்துல்லா,,,Omar Abdullah,Omar Abdullah,Omar Abdullah,Omar Abdullah,Omar Abdullah,Omar Abdullah,Omar Abdullah,उमर अब्दुल्ला,,,,,,,,,,,Omar Abdullah,உமர் அப்துல்லா,,,,,,,,,,,ഒമർ അബ്ദുള്ള,,,,,,,,,,,,,,,,,,,,,ഒമർ അബ്ദുള്ള,,,,,,,,,,,,Omar Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ओमर अब्दुल्ला,ಉಮರ್ ಅಬ್ದುಲ್ಲಾ,ਉਮਰ ਅਬਦੁੱਲਾ,عمر عبداللہ,उमर अब्दुल्ला,ಉಮರ್ ಅಬ್ದುಲ್ಲಾ,ओमर अब्दुल्ला,उमर अब्दुल्ला,ਉਮਰ ਅਬਦੁੱਲਾ,عمر عبداللہ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kadoh_agundong,Kadoh Agundong,Sabah,"Ulu Padas, Sabah",P129-6,,,PBS,Parti Bersatu Sabah,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ting_chew_peh,Ting Chew Peh,Perak,"Gopeng, Perak",P064-7,,,MCA,Malaysian Chinese Association,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lim_ah_lek,Lim Ah Lek,Pahang,"Bentong, Pahang",P079-7,,,MCA,Malaysian Chinese Association,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ong_tee_keat,Ong Tee Keat,Selangor,"Ampang Jaya, Selangor",P088-7,http://en.wikipedia.org/wiki/Ong_Tee_Keat,Ong Tee Keat,MCA,Malaysian Chinese Association,7,,Barisan Nasional,BN,Ong Tee Keat,https://upload.wikimedia.org/wikipedia/commons/4/46/OngTeeKeat.jpg,male,,,,,,1956-11-22,,,,,,,,,,,,,,,,,Ong Tee Keat,Ong Tee Keat,Ong Tee Keat,,Ong Tee Keat,,,,,Ong Tee Keat,,,,Ong Tee Keat,,翁诗杰,,,,,,,,,Ong Tee Keat,Ong Tee Keat,Ong Tee Keat,,,,,,Ong Tee Keat,,,,,,Ong Tee Keat,,,,,,,,翁诗杰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mustapha_harun,Mustapha Harun,Sabah,"Limbawang, Sabah",P148-7,http://en.wikipedia.org/wiki/Mustapha_Harun,Mustapha Harun,USNO,United Sabah National Organisation,7,,Barisan Nasional,BN,Mustapha bin Harun,https://upload.wikimedia.org/wikipedia/commons/8/8c/Putatan_Sabah_TamanMemorialTunDatuMustapha-04.jpg,male,,67710944,,,,1918-07-31,1995-01-02,/m/0fj2sx,Mustapha,,,,,,,,,,,,,,Mustapha bin Harun,Mustapha bin Harun,Mustapha bin Harun,,,,,,,Mustapha bin Harun,,,,,,敦马士达化,,,,,,tun datuk mustafah,,,,,,Mustapha bin Harun,Mustapha bin Harun,,,,,,,,,,Mustapha bin Harun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jawah_gerang,Jawah Gerang,Sarawak,"Lubok Antu, Sarawak",P162-7,,,PBDS,Parti Bansa Dayak Sarawak,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
badruddin_amiruldin,Badruddin Amiruldin,Kedah,"Jerai, Kedah",P010-8,http://en.wikipedia.org/wiki/Badruddin_Amiruldin,Badruddin Amiruldin,UMNO,United Malays National Organisation,8,,Barisan Nasional,BN,Badruddin Amiruldin,,male,,,,,,1951-01-01,,/m/08y47h,,,,,,,,,,,,,,,Badruddin Amiruldin,Badruddin Amiruldin,Badruddin Amiruldin,,Badruddin Amiruldin,,,,,Badruddin Amiruldin,,,,Badruddin Amiruldin,,,,,,,,,,,Badruddin Amiruldin,Badruddin Amiruldin,Badruddin Amiruldin,Badruddin Amiruldin,,,,,Badruddin Amiruldin,,,,,,Badruddin Amiruldin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hashim_jasin,Hashim Jasin,Perlis,"Arau, Perlis",P003-9,,,PAS,Pan-Malaysian Islamic Party,9,,Angkatan Perpaduan Ummah,APU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lim_hock_seng,Lim Hock Seng,Penang,"Bagan, Penang",P043-9,,,DAP,Democratic Action Party,9,,Gagasan Rakyat,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m._kulasegaran,M. Kulasegaran,Perak,"Telok Intan, Perak",P073-9,http://en.wikipedia.org/wiki/M._Kulasegaran,M. Kulasegaran,DAP,Democratic Action Party,9,,Gagasan Rakyat,GR,M. Kulasegaran,,male,,,,,,1957-01-01,,,M.,,,,,,,,,,,,,,,,,,M. Kulasegaran,,,M. Kulasegaran,,M. Kulasegaran V. Murugeson,,,,M. Kulasegaran V. Murugeson,,M.古拉,,,,,,எம். குலசேகரன்,,,M. Kulasegaran V. Murugeson,M. Kulasegaran V. Murugeson,M. Kulasegaran V. Murugeson,,,,,,M. Kulasegaran,,,,M. Kulasegaran,,M. Kulasegaran,,,,,எம். குலசேகரன்,,,M.古拉,M.古拉,M.古拉,M.古拉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amihamzah_ahmad,Amihamzah Ahmad,Pahang,"Lipis, Pahang",P075-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jamaluddin_adnan,Jamaluddin Adnan,Selangor,"Kuala Selangor, Selangor",P089-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lee_chong_meng,Lee Chong Meng,Federal Territory of Kuala Lumpur,"Bukit Bintang, Federal Territory of Kuala Lumpur",P108-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
othman_abdul,Othman Abdul,Kedah,"Pendang, Kedah",P011-10,http://en.wikipedia.org/wiki/Othman_Abdul,Othman Abdul,UMNO,United Malays National Organisation,10,,Barisan Nasional,BN,Othman Abdul,,male,,,,,,,,,,,,,,,,,,,,,,,Othman Abdul,,Othman Abdul,,,,,,,,,,,,,,,,,,,,Othman Abdul,,,,,Othman Abdul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s._sothinathan,S. Sothinathan,Negeri Sembilan,"Telok Kemang, Negeri Sembilan",P119-10,http://en.wikipedia.org/wiki/S._Sothinathan,S. Sothinathan,MIC,Malaysian Indian Congress,10,,Barisan Nasional,BN,S. Sothinathan,,male,,,,,,1960-04-04,,,S.,,,,,,,,,,,,,,,,,,,,,,,S. Sothinathan,,,,S. Sothinathan,,,,,,,,,,,S. Sothinathan,S. Sothinathan,S. Sothinathan,,,,,,,,,,,,S. Sothinathan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liew_teck_chan,Liew Teck Chan,Sabah,"Gaya, Sabah",P150-10,,,SAPP,Sabah Progressive Party,10,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdul_kadir_yusof,Abdul Kadir Yusof,Johore,"Tenggaroh, Johore",P101-4,,,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdul_kadir_yusof,Abdul Kadir Yusof,Johore,"Tenggaroh, Johore",P101-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shariffah_dorah_mohammed,Shariffah Dorah Mohammed,Johore,"Semerah, Johore",P109-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharifah_dora_syed_mohamed,Sharifah Dora Syed Mohamed,Johore,"Semerah, Johore",P109-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s._s._subramaniam,S. S. Subramaniam,Johor,"Segamat, Johor",P115-8,,,MIC,Malaysian Indian Congress,8,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s._s._subramaniam,S. S. Subramaniam,Selangor,"Hulu Selangor, Selangor",P084-7,,,MIC,Malaysian Indian Congress,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s._s._subramaniam_sinniah,S. S. Subramaniam Sinniah,Johor,"Segamat, Johor",P115-8,,,MIC,Malaysian Indian Congress,8,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anwar_ibrahim,Anwar Ibrahim,Penang,"Permatang Pauh, Penang",P044-13,http://en.wikipedia.org/wiki/Anwar_Ibrahim,Anwar Ibrahim,PKR,People's Justice Party,13,,,,Anwar Ibrahim,https://upload.wikimedia.org/wikipedia/commons/9/95/Anwar_980416.jpg,male,0000 0000 8205 3579,20869605,133296393,n84048632,116664959,1947-08-10,,/m/01yym5,Anwar,,,00000022850,Ibrahim,,,,,a1134880x,,,,,Anwar Ibrahim,Anwar Ibrahim,Anwar Ibrahim,,Anwar Ibrahim,,アンワル・イブラヒム,,안와르 이브라힘,Anwar Ibrahim,,,Анвар Ибрагим,Anwar Ibrahim,อันวาร์ อิบราฮิม,安華,,,,,,அன்வர் இப்ராகிம்,Anwar Ibrahim,,Anwar Ibrahim,Anwar Ibrahim,Anwar Ibrahim,Anwar Ibrahim,Anwar Ibrahim,Anwar Ibrahim,Anwar Ibrahim,,Anwar Ibrahim,,Anwar Ibrahim,アンワル・イブラヒム,,안와르 이브라힘,Anwar Ibrahim,,,Анвар Ибрагим,Anwar Ibrahim,அன்வர் இப்ராகீம்,อันวาร์ อิบราฮิม,,安華,安华,安華,安華,安瓦尔,安华,安華,Anwar Ibrahim,അൻവർ ഇബ്രാഹിം,Anwar Ibrahim,Anwar Ibrahim,Anwar Ibrahim,أنور إبراهيم,Enver İbrahim,Anwar Ibrahim,انور ابراهیم,Anwar Ibrahim,Anwar Ibrahim,Ənvər İbrahim,আনোয়ার ইব্রাহীম,أنور إبراهيم,Ənvər İbrahim,Anwar Ibrahim,আনোয়ার ইব্রাহীম,Anwar Ibrahim,Anwar Ibrahim,انور ابراهیم,Anwar Ibrahim,Anwar Ibrahim,അൻവർ ഇബ്രാഹിം,Anwar Ibrahim,Anwar Ibrahim,Anwar Ibrahim,Anwar Ibrahim,Enver İbrahim (siyasetçi),Anwar Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karpal_singh,Karpal Singh,Penang,"Bukit Gelugor, Penang",P051-13,http://en.wikipedia.org/wiki/Karpal_Singh,Karpal Singh,DAP,Democratic Action Party,13,,,,Karpal Singh,https://upload.wikimedia.org/wikipedia/commons/2/2e/Karpal_Singh.jpg,male,,22062728,,,,1940-06-28,2014-04-17,/m/03tszj,,,,,,,,,,,,http://www.karpalsingh.net/,,,Karpal Singh,Karpal Singh,Karpal Singh,करपाल सिंह,Karpal Singh,,,,,Karpal Singh,,,,Karpal Singh,,卡巴星,,,Karpal Singh,,,கர்பால் சிங்,,,Karpal Singh,Karpal Singh,Karpal Singh,Karpal Singh,,Karpal Singh,,करपाल सिंह,Karpal Singh,,,,,,Karpal Singh,,,,,கர்பால் சிங்,,,卡巴星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karpal Singh,Karpal Singh,Karpal Singh,Karpal Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
