id,name,sort_name,given_name,family_name,area,council,party,faction,image,term,source,birth_date,gender,council_id,start_date,end_date
4129,Verena Herzog,"Herzog, Verena",Verena,Herzog,TG,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3033.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4129,,,,,
409,Hans Hess,"Hess, Hans",Hans,Hess,OW,S,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2459.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=409,,,,,
4094,Lorenz Hess,"Hess, Lorenz",Lorenz,Hess,BE,N,BDP,BD,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2799.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4094,,,,,
3888,Hugues Hiltpold,"Hiltpold, Hugues",Hugues,Hiltpold,GE,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2691.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3888,,,,,
4145,Werner Hösli,"Hösli, Werner",Werner,Hösli,GL,S,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3047.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4145,,,,,
1103,Gabi Huber,"Huber, Gabi",Gabi,Huber,UR,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2602.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1103,,,,,
1071,Ruth Humbel,"Humbel, Ruth",Ruth,Humbel,AG,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2580.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1071,,,,,
3890,Thomas Hurter,"Hurter, Thomas",Thomas,Hurter,SH,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2693.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3890,,,,,
3917,René Imoberdorf,"Imoberdorf, René",René,Imoberdorf,VS,S,CSPO,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2720.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3917,,,,,
4031,Maja Ingold,"Ingold, Maja",Maja,Ingold,ZH,N,EVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2744.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4031,,,,,
477,Claude Janiak,"Janiak, Claude",Claude,Janiak,BL,S,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2501.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=477,,,,,
4032,Beat Jans,"Jans, Beat",Beat,Jans,BS,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2745.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4032,,,,,
478,Rudolf Joder,"Joder, Rudolf",Rudolf,Joder,BE,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2502.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=478,,,,,
1293,Francine John-Calame,"John-Calame, Francine",Francine,John-Calame,NE,N,GPS,G,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2650.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1293,,,,,
3891,Daniel Jositsch,"Jositsch, Daniel",Daniel,Jositsch,ZH,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2694.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3891,,,,,
4098,Peter Keller,"Keller, Peter",Peter,Keller,NW,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3013.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4098,,,,,
4062,Karin Keller-Sutter,"Keller-Sutter, Karin",Karin,Keller-Sutter,SG,S,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2769.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4062,,,,,
4081,Margrit Kessler,"Kessler, Margrit",Margrit,Kessler,SG,N,glp,GL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2782.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4081,,,,,
1147,Margret Kiener Nellen,"Kiener Nellen, Margret",Margret,Kiener Nellen,BE,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2608.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1147,,,,,
3892,Hans Killer,"Killer, Hans",Hans,Killer,AG,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2695.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3892,,,,,
4114,Hansjörg Knecht,"Knecht, Hansjörg",Hansjörg,Knecht,AG,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3021.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4114,,,,,
1162,Alex Kuprecht,"Kuprecht, Alex",Alex,Kuprecht,SZ,S,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2641.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1162,,,,,
4008,Martin Landolt,"Landolt, Martin",Martin,Landolt,GL,N,BDP,BD,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2735.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4008,,,,,
4099,Markus Lehmann,"Lehmann, Markus",Markus,Lehmann,BS,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3011.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4099,,,,,
1065,Ueli Leuenberger,"Leuenberger, Ueli",Ueli,Leuenberger,GE,N,GPS,G,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2579.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1065,,,,,
487,Susanne Leutenegger Oberholzer,"Leutenegger Oberholzer, Susanne",Susanne,Leutenegger Oberholzer,BL,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2129.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=487,,,,,
1150,Christian Levrat,"Levrat, Christian",Christian,Levrat,FR,S,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2613.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1150,,,,,
4118,Christian Lohr,"Lohr, Christian",Christian,Lohr,TG,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3024.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4118,,,,,
540,Filippo Lombardi,"Lombardi, Filippo",Filippo,Lombardi,TI,S,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2561.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=540,,,,,
3918,Werner Luginbühl,"Luginbühl, Werner",Werner,Luginbühl,BE,S,BDP,BD,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2721.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3918,,,,,
3895,Christian Lüscher,"Lüscher, Christian",Christian,Lüscher,GE,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2698.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3895,,,,,
490,Ruedi Lustenberger,"Lustenberger, Ruedi",Ruedi,Lustenberger,LU,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2512.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=490,,,,,
4136,Anne Mahrer,"Mahrer, Anne",Anne,Mahrer,GE,N,GPS,G,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3038.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4136,,,,,
4117,Thomas Maier,"Maier, Thomas",Thomas,Maier,ZH,N,glp,GL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3022.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4117,,,,,
4018,Jacques-André Maire,"Maire, Jacques-André",Jacques-André,Maire,NE,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2738.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4018,,,,,
1139,Christa Markwalder,"Markwalder, Christa",Christa,Markwalder,BE,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2614.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1139,,,,,
3923,Ada Marra,"Marra, Ada",Ada,Marra,VD,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2726.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3923,,,,,
4130,Nadine Masshardt,"Masshardt, Nadine",Nadine,Masshardt,BE,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3034.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4130,,,,,
4144,Thomas Matter,"Matter, Thomas",Thomas,Matter,ZH,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3046.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4144,,,,,
341,Liliane Maury Pasquier,"Maury Pasquier, Liliane",Liliane,Maury Pasquier,GE,S,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2405.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=341,,,,,
494,Lucrezia Meier-Schatz,"Meier-Schatz, Lucrezia",Lucrezia,Meier-Schatz,SG,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2516.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=494,,,,,
4140,Giovanni Merlini,"Merlini, Giovanni",Giovanni,Merlini,TI,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3042.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4140,,,,,
151,Christian Miesch,"Miesch, Christian",Christian,Miesch,BL,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2311.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=151,,,,,
4112,Thomas Minder,"Minder, Thomas",Thomas,Minder,SH,S,-,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3019.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4112,,,,,
4147,Pierre-André Monnard,"Monnard, Pierre-André",Pierre-André,Monnard,NE,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3049.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4147,,,,,
1346,Isabelle Moret,"Moret, Isabelle",Isabelle,Moret,VD,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2660.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1346,,,,,
542,Christoph Mörgeli,"Mörgeli, Christoph",Christoph,Mörgeli,ZH,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2519.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=542,,,,,
3897,Tiana Angelina Moser,"Moser, Tiana Angelina",Tiana Angelina,Moser,ZH,N,glp,GL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2700.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3897,,,,,
1112,Geri Müller,"Müller, Geri",Geri,Müller,AG,N,GPS,G,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2615.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1112,,,,,
4097,Leo Müller,"Müller, Leo",Leo,Müller,LU,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3012.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4097,,,,,
1141,Philipp Müller,"Müller, Philipp",Philipp,Müller,AG,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2616.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1141,,,,,
1345,Thomas Müller,"Müller, Thomas",Thomas,Müller,SG,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2661.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1345,,,,,
1137,Walter Müller,"Müller, Walter",Walter,Müller,SG,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2617.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1137,,,,,
4063,Stefan Müller-Altermatt,"Müller-Altermatt, Stefan",Stefan,Müller-Altermatt,SO,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2771.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4063,,,,,
4134,Martina Munz,"Munz, Martina",Martina,Munz,SH,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3036.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4134,,,,,
1111,Felix Müri,"Müri, Felix",Felix,Müri,LU,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2618.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1111,,,,,
4106,Martin Naef,"Naef, Martin",Martin,Naef,ZH,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3018.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4106,,,,,
498,Jacques Neirynck,"Neirynck, Jacques",Jacques,Neirynck,VD,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2521.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=498,,,,,
3898,Yves Nidegger,"Nidegger, Yves",Yves,Nidegger,GE,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2701.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3898,,,,,
3919,Paul Niederberger,"Niederberger, Paul",Paul,Niederberger,NW,S,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2722.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3919,,,,,
1279,Roger Nordmann,"Nordmann, Roger",Roger,Nordmann,VD,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2648.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1279,,,,,
1153,Ruedi Noser,"Noser, Ruedi",Ruedi,Noser,ZH,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2619.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1153,,,,,
3899,Eric Nussbaumer,"Nussbaumer, Eric",Eric,Nussbaumer,BL,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2702.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3899,,,,,
4073,Roberta Pantani,"Pantani, Roberta",Roberta,Pantani,TI,N,Lega,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2773.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4073,,,,,
4045,Corrado Pardini,"Pardini, Corrado",Corrado,Pardini,BE,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2751.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4045,,,,,
1108,Guy Parmelin,"Parmelin, Guy",Guy,Parmelin,VD,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2621.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1108,,,,,
3900,Sylvie Perrinjaquet,"Perrinjaquet, Sylvie",Sylvie,Perrinjaquet,NE,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2703.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3900,,,,,
4084,Bruno Pezzatti,"Pezzatti, Bruno",Bruno,Pezzatti,ZG,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2784.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4084,,,,,
1109,Gerhard Pfister,"Pfister, Gerhard",Gerhard,Pfister,ZG,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2623.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1109,,,,,
4065,Nadja Pieren,"Pieren, Nadja",Nadja,Pieren,BE,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2781.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4065,,,,,
4109,Valérie Piller Carrard,"Piller Carrard, Valérie",Valérie,Piller Carrard,FR,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3009.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4109,,,,,
4141,Hans-Peter Portmann,"Portmann, Hans-Peter",Hans-Peter,Portmann,ZH,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3043.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4141,,,,,
4066,Rosmarie Quadranti,"Quadranti, Rosmarie",Rosmarie,Quadranti,ZH,N,BDP,BD,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2779.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4066,,,,,
4046,Lorenzo Quadri,"Quadri, Lorenzo",Lorenzo,Quadri,TI,N,Lega,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2752.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4046,,,,,
172,Paul Rechsteiner,"Rechsteiner, Paul",Paul,Rechsteiner,SG,S,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2143.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=172,,,,,
1134,Luc Recordon,"Recordon, Luc",Luc,Recordon,VD,S,GPS,G,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2624.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1134,,,,,
4072,Fabio Regazzi,"Regazzi, Fabio",Fabio,Regazzi,TI,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2776.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4072,,,,,
3901,Lukas Reimann,"Reimann, Lukas",Lukas,Reimann,SG,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2704.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3901,,,,,
173,Maximilian Reimann,"Reimann, Maximilian",Maximilian,Reimann,AG,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2147.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=173,,,,,
4091,Mathias Reynard,"Reynard, Mathias",Mathias,Reynard,VS,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2795.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4091,,,,,
3902,Natalie Simone Rickli,"Rickli, Natalie Simone",Natalie Simone,Rickli,ZH,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2705.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=3902,,,,,
502,Kathy Riklin,"Riklin, Kathy",Kathy,Riklin,ZH,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2525.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=502,,,,,
1119,Jean-François Rime,"Rime, Jean-François",Jean-François,Rime,FR,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2627.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1119,,,,,
4052,Markus Ritter,"Ritter, Markus",Markus,Ritter,SG,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2754.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4052,,,,,
4120,Marco Romano,"Romano, Marco",Marco,Romano,TI,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3025.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4120,,,,,
504,Stéphane Rossini,"Rossini, Stéphane",Stéphane,Rossini,VS,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2527.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=504,,,,,
4100,Albert Rösti,"Rösti, Albert",Albert,Rösti,BE,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3010.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4100,,,,,
4143,Rebecca Ana Ruiz,"Ruiz, Rebecca Ana",Rebecca Ana,Ruiz,VD,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3045.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4143,,,,,
4048,Pierre Rusconi,"Rusconi, Pierre",Pierre,Rusconi,TI,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2755.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4048,,,,,
4125,Gregor A. Rutz,"Rutz, Gregor A.",Gregor A.,Rutz,ZH,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3030.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4125,,,,,
4095,Regula Rytz,"Rytz, Regula",Regula,Rytz,BE,N,GPS,G,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3000.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4095,,,,,
1148,Géraldine Savary,"Savary, Géraldine",Géraldine,Savary,VD,S,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2629.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1148,,,,,
1318,Louis Schelbert,"Schelbert, Louis",Louis,Schelbert,LU,N,GPS,G,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2654.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1318,,,,,
1129,Silvia Schenker,"Schenker, Silvia",Silvia,Schenker,BS,N,SP,S,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2630.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=1129,,,,,
820,Ernst Schibli,"Schibli, Ernst",Ernst,Schibli,ZH,N,SVP,V,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2572.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=820,,,,,
4124,Peter Schilliger,"Schilliger, Peter",Peter,Schilliger,LU,N,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3029.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4124,,,,,
4122,Urs Schläfli,"Schläfli, Urs",Urs,Schläfli,SO,N,CVP,CE,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3027.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4122,,,,,
4078,Martin Schmid,"Schmid, Martin",Martin,Schmid,GR,S,FDP-Liberale,RL,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2783.jpg,50,http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4078,,,,,
