id,name,area_id,area,wikiname,term,source,name__ko,wikipedia__ko,name__en,wikipedia__en,gender,identifier__freebase,birth_date,family_name,identifier__isni,identifier__viaf,death_date,identifier__nta,identifier__musicbrainz,image,identifier__gnd,identifier__lcauth,identifier__ndl,identifier__iiaf,name__es,name__nl,name__fr,name__de,wikipedia__fr,name__zh,name__pl,name__ja,wikipedia__de,wikipedia__ja,wikipedia__pl,wikipedia__zh,name__zh_hans,name__zh_hant,name__zh_hk,name__it,name__vi,name__sv,wikipedia__sv,wikipedia__vi,name__zh_cn,name__pt,name__zh_sg,name__zh_tw,name__ru,name__tr,name__yo,name__fi,name__gl,name__id,name__cs,name__el,name__fa,name__da,name__nb,name__he,wikipedia__cs,wikipedia__da,wikipedia__el,wikipedia__es,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__id,wikipedia__it,wikipedia__nl,wikipedia__no,wikipedia__pt,wikipedia__ru,wikipedia__tr,wikipedia__yo,name__hu,wikipedia__hu,name__ar,name__mg,wikipedia__ar,wikipedia__mg,name__az,name__bcl,name__be,name__bg,name__br,name__ca,name__cy,name__de_ch,name__en_ca,name__en_gb,name__eo,name__et,name__hr,name__hy,name__ka,name__lt,name__lv,name__mk,name__ml,name__ms,name__my,name__nds,name__nds_nl,name__nn,name__pt_br,name__ro,name__scn,name__sk,name__sq,name__sr,name__ta,name__th,name__tk,name__uk,name__yue,name__zh_my,name__zh_mo,name__hak,name__szl,name__ast,name__mn,name__an,name__af,name__eu,name__tg,name__sco,name__tl,name__oc,name__gsw,name__sgs,name__nan,name__be_tarask,name__bn,name__os,name__war,name__hi,name__cdo,name__wuu,name__ckb,name__ne,name__sh,name__ur,name__la,wikipedia__af,wikipedia__als,wikipedia__an,wikipedia__ast,wikipedia__az,wikipedia__bat_smg,wikipedia__bcl,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__br,wikipedia__ca,wikipedia__cdo,wikipedia__ckb,wikipedia__cy,wikipedia__eo,wikipedia__et,wikipedia__eu,wikipedia__hak,wikipedia__hi,wikipedia__hr,wikipedia__huwikiquote,wikipedia__hy,wikipedia__ka,wikipedia__la,wikipedia__lt,wikipedia__lv,wikipedia__mk,wikipedia__ml,wikipedia__mn,wikipedia__ms,wikipedia__my,wikipedia__nds_nl,wikipedia__nds,wikipedia__ne,wikipedia__nn,wikipedia__os,wikipedia__plwikiquote,wikipedia__ro,wikipedia__ruwikinews,wikipedia__scn,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sq,wikipedia__sr,wikipedia__svwikiquote,wikipedia__szl,wikipedia__ta,wikipedia__tg,wikipedia__th,wikipedia__tk,wikipedia__tl,wikipedia__uk,wikipedia__ur,wikipedia__war,wikipedia__wuu,wikipedia__zh_min_nan,wikipedia__zh_yue,name__ku_arab,name__ku_latn,name__ku,wikipedia__commons,wikipedia__ku
14-37,Choe Yong-rim,37,Tongdaewon,Choe Yong-rim,13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",최영림,최영림 (1930년),Choe Yong-rim,Choe Yong-rim,male,/m/0c3x_yp,1930-11-20,Cui,,,,,,,,,,,Choe Yong-rim,Choe Yong-rim,Choe Yong-rim,Choe Yong-rim,Choe Yong-rim,崔永林,Ch'oe Yŏng Rim,崔永林,Ch’oe Yŏng-rim,崔永林,Ch'oe Yŏng Rim,崔永林,崔永林,崔永林,崔永林,Choe Yong-rim,Choe Yŏngrim,Choe Yong-rim,Choe Yong-rim,Choe Yŏngrim,崔永林,Choe Yong-rim,崔永林,崔永林,Чхве Ён Рим,Choe Yong-rim,Choe Yong-rim,Choe Yong-rim,Choe Yong-rim,Choe Yong-rim,Čche Jong-rim,Τσόε Γιονγκ-ριμ,چو یونگ-ریم,Choe Yong-rim,Choe Yong-rim,צ'וי יונג-רים,Čche Jong-rim,Choe Yong-rim,Τσόε Γιονγκ-ριμ,Choe Yong-rim,چو یونگ-ریم,Choe Yong-rim,Choe Yong-rim,צ'וי יונג-רים,Choe Yong-rim,Choe Yong-rim,Choe Yong-rim,Choe Yong-rim,Choe Yong-rim,Чхве Ён Рим,Choe Yong-rim,Choe Yong-rim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-38,Kim Sok-nam,38,Ryuldong,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-39,Kim In-chol,39,Sinri,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-40,Yun Sok-chon,40,Samma,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-41,Ri Kyong-il,41,Sonkyo,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-42,Kim Yong-il,42,Tungme,Kim Yong-il,13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",김영일,김영일 (1944년),Kim Yong-il,Kim Yong-il,male,/m/02qkbrw,1944-05-02,Kim,,,,,,,,,,,Kim Yong-il,Kim Yong-il,Kim Yong-il,Kim Yong-il,Kim Yong-il,金英日,Kim Yŏng Il,金英逸,Kim Yong-il,金英逸,Kim Yŏng Il,金英日 (朝鲜总理),金英日,金英日,金英日,Kim Yong Il,,Kim Yong-il,Kim Yong-il,,金英日,Kim Yong-il,金英日,金英日,Ким Ён Иль,,Kim Yong-il,Kim Yŏng-il,,Kim Yong-il,,Κιμ Ιόνγκ Ιλ,کیم یونگ-ایل,Kim Yong-il,Kim Yong-il,,,Kim Yong-il,Κιμ Ιόνγκ Ιλ,Kim Yong-il,کیم یونگ-ایل,Kim Yŏng-il,,,Kim Yong-il,Kim Yong-il,Kim Yong-il,Kim Yong-il,Kim Yong-il,Ким Ён Иль,,Kim Yong-il,Kim Jongil,Kim Jongil (politikus),,,,,,,Кім Ён Ір,Ким Йон Ир,,,,,,,,Kim Yŏng-il,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Кім Ён Ір,,,,,,,,,,,Kim Yong-il,,,,,,,,Кім Ён Ір,Кім Ён Ір,Ким Йон Ир,,,,,,,,Kim Yŏng-il,,,,,,,,Kim Yong-il,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-43,Hwang Kil-chol,43,Ryulkok,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-44,Mun Kang-sun,44,Yongje,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-45,Choe Song-il,45,Rakrang,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-46,Chang Jae-on,46,Chongo,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-47,Choe Myong-hak,47,Chongbaek,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-48,Ri Kun-il,48,Chungsong,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-49,Kim Kyok-sik,49,Kwanmun,Kim Kyok-sik,13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",김격식,김격식,Kim Kyok-sik,Kim Kyok-sik,male,/m/0pl1ylw,1943-01-01,,,,2015-05-10,,,,,,,,Kim Kyok-sik,Kim Kyok-sik,Kim Kyok-sik,Kim Kyok-sik,,金格植,Kim Kyok-sik,金格植,Kim Kyok-sik,金格植,Kim Kyok-sik,金格植,金格植,金格植,金格植,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Kyok-sik,,,,,,,,,,,,,,,,,,,,,
14-50,Kim Yang-kon,50,Sungri,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-51,Pak Hyong-ryol,51,Wonam,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-52,Ri Song-hui,52,Ryongsong,Ri Song-hui,13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",리성희,리성희,Ri Song-Hui,Ri Song-hui,female,/m/07rs28,1978-12-03,,,,,,,,,,,,Ri Song-Hui,Ri Song-Hui,Ri Song-Hui,Ri Song-hui,Ri Song-hui,,Ri Song Hui,,Ri Song-hui,,Ri Song-hui,,李成姬,,,,,,,,,,,,Ли Сонхи,Ri Song Hui,,,,,,,,,,,,,,,,,,,,,,,,Ли Сонхи,Ri Song Hui,,,,,,,,,,,,,Ri Song-Hui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ri Song-Hui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-53,Cha Hui-rim,53,Rimwon,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-54,Chu Kyu-chang,54,Ryongkung,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-55,Kim Yong-nam,55,Unha,Kim Yong-nam,13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",김영남,김영남,Kim Yong-nam,Kim Yong-nam,male,/m/022w7q,1928-02-04,Kim,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/80/DkJ2mlWd1Gk.jpg,,,,,Kim Yong-nam,Kim Yong-nam,Kim Yong-nam,Kim Yŏng-nam,Kim Yong-nam,金永南,Kim Yŏng Nam,金永南,Kim Yŏng-nam,金永南,Kim Yŏng Nam,金永南,金永南,金永南,金永南,Kim Yong-nam,Kim Yong-nam,Kim Yong-nam,Kim Yong-nam,Kim Yong-nam,金永南,Kim Yong-nam,金永南,金永南,Ким Ён Нам,Kim Yong-nam,Kim Yong-nam,Kim Yong-nam,,Kim Yong Nam,,,کیم یونگ-نام,Kim Yong-nam,Kim Yong-nam,קים יונג נאם,,Kim Yong-nam,,Kim Yong-nam,کیم یونگ-نام,Kim Yong-nam,,קים יונג-נאם,Kim Yong Nam,Kim Yong-nam,Kim Yong-nam,Kim Yong-nam,Kim Yong-nam,Ким Ён Нам,Kim Yong-nam,Kim Yong-nam,,,,,,,,,Кім Ён Нам,,,Kim Yong-nam,,,,,,Kim Yŏng-nam,,,,,,,,,,Kim Yong-nam,,,,,,,,,,,,Кім Йон Нам,,,,,,,,,,,,,,Kim Yong-nam,,,,,,,,,,,,,Kim Yŏng-nam,,,,,,,,,,,Кім Ён Нам,,,,Kim Yong-nam,,,,,Kim Yŏng-nam,,,,,,,,,,,,,,,,,Kim Yong-nam,,,,,,,,,Kim Yŏng-nam,,,,,,,,,,,,Кім Йон Нам,,,,,,کم یۆنگ-نام,Kim Yong-nam,Kim Yong-nam,Category:Kim Yong-nam,Kim Yong-nam
14-56,Choe Chun-sik,56,Oun,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-57,Choe Song-won,57,Masan,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-58,Chang Chol,58,Kwahak,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-59,Pak Thae-song,59,Paesan,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-60,Cho Hyong-chol,60,Sadong,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-61,Pak Yong-ae,61,Turu,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-62,Choe Thae-bok,62,Hyuam,Choe Thae-bok,13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",최태복,최태복,Choe Thae-bok,Choe Thae-bok,male,/m/0h3lm2x,1930-12-01,,,,,,,,,,,,Choe Thae-bok,Choe Thae-bok,Choe Thae-bok,Choe Thae-bok,Choe Thae-bok,崔泰福,Ch'oe T'ae Bok,崔泰福,Choe Thae-bok,崔泰福,Ch'oe T'ae Bok,崔泰福,崔泰福,崔泰福,崔泰福,,,,,,崔泰福,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-63,Chong Yong-suk,63,Rihyon,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-64,Hong Son-ok,64,Ryokpho,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-65,Ri Chang-sik,65,Nungkum,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-66,Choe Chol-jung,66,Hyongjesan,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-67,Ro Ik-hwa,67,Hadang,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-68,Kim Jong-suk,68,Hyongsan,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-69,Kim Pong-chol,69,Sinmi,Kim Pong-chol,13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",김봉철,김봉철,Kim Pong-chol,Kim Pong-chol,male,,1942-05-02,,,,2012-02-14,,,,,,,,Kim Pong-chol,Kim Pong-chol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-70,Kang Ki-sob,70,Sunan,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-71,Chong Myong-chol,71,Sokbak,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-72,Kim Phyong-hae,72,Samsok,"",13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-73,Kim Yong-chun,73,Todok,Kim Yong-chun,13,"https://en.wikipedia.org/wiki/North_Korean_parliamentary_election,_2014",김영춘,김영춘 (군인),Kim Yong-chun,Kim Yong-chun,male,/m/02890ng,1936-03-04,,,,,,,,,,,,Kim Yong-Chun,Kim Yong-Chun,Kim Yong Chun,Kim Yŏng-ch'un,,金永春,Kim Yŏng Ch'un,金永春,Kim Yŏng-ch’un,金永春,Kim Yŏng Ch’un,金永春,,,,Kim Yong Chun,,Kim Yong-chun,Kim Yong-chun,,,,,,,,,Kim Yong-chun,,,,,,,Kim Yong-chun,,,,,Kim Yong-chun,,Kim Yong-chun,,,,Kim Yong-chun,,Kim Yong-chun,,,,,,,,,,,,,Кім Ён Чхун,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Кім Ён Чхун,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
