id,name__fr,name__ru,name__en,name__sv,name__es,name__nl,name__nb,name__da,name__nn,name__de,name__fi,name__fit,name,wikipedia__en,wikipedia__fr,wikipedia__ru,wikipedia__sv,image,gender,birth_date,identifier__freebase,given_name,website,original_wikiname,identifier__VIAF,name__uk,name__he,wikipedia__uk,name__zh,wikipedia__zh,identifier__BNF,identifier__ISNI,twitter,name__ta,name__en_ca,name__it,name__en_gb,name__af,name__ar,name__az,name__be,name__bg,name__br,name__ca,name__cs,name__cy,name__el,name__eo,name__et,name__eu,name__fa,name__ga,name__gd,name__hi,name__hr,name__hu,name__id,name__ie,name__io,name__is,name__iu,name__ja,name__ka,name__ko,name__kw,name__la,name__lb,name__lv,name__mn,name__mr,name__ms,name__my,name__oc,name__pdc,name__pl,name__pnb,name__pt,name__pt_br,name__qu,name__ro,name__sh,name__sk,name__sr,name__tl,name__tr,name__ur,name__uz,name__vi,name__yi,name__yo,name__zh_hans,name__pam,name__war,name__zh_hant,name__sq,name__sco,name__an,name__bs,name__gl,name__lmo,name__lt,name__nds,name__nds_nl,name__pms,name__sl,name__vec,name__wa,name__fo,name__kl,name__gsw,name__be_tarask,name__ne,name__pa,name__th,name__mg,name__hy,wikipedia__af,wikipedia__ar,wikipedia__az,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__br,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__cswikiquote,wikipedia__cy,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__ga,wikipedia__gd,wikipedia__gl,wikipedia__he,wikipedia__hewikiquote,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__it,wikipedia__iu,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__kw,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mg,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__my,wikipedia__ne,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pam,wikipedia__pa,wikipedia__pdc,wikipedia__pl,wikipedia__pnb,wikipedia__pt,wikipedia__qu,wikipedia__ro,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sq,wikipedia__sr,wikipedia__ta,wikipedia__th,wikipedia__tl,wikipedia__tr,wikipedia__ur,wikipedia__uz,wikipedia__vi,wikipedia__war,wikipedia__yi,wikipedia__yo,wikipedia__zhwikiquote,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__IMDB,identifier__NLA,family_name,identifier__Munzinger,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,identifier__NNDB,name__ceb,identifier__MusicBrainz,identifier__discogs,identifier__NTA,name__yue,wikipedia__zh_yue,death_date,name__vmf
Q6808691,Megan Leslie,,Megan Leslie,Megan Leslie,,Megan Leslie,Megan Leslie,Megan Leslie,Megan Leslie,Megan Leslie,,,Megan Leslie,Megan Leslie,Megan Leslie,,,https://upload.wikimedia.org/wikipedia/commons/1/19/Megan_Leslie_NDP.jpg,female,1973-09-29,,Megan,,Megan Leslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leslie,,,,,,,,,,,,,,
Q3313573,Mike Wallace,,Mike Wallace,Mike Wallace,Mike Wallace,,Mike Wallace,Mike Wallace,Mike Wallace,Mike Wallace,,,Mike Wallace,Mike Wallace (politician),Mike Wallace (homme politique),,,,male,1963-09-03,,Mike,,Mike Wallace (politician),310519557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3365597,Parm Gill,,Parm Gill,Parm Gill,,Parm Gill,Parm Gill,Parm Gill,Parm Gill,Parm Gill,,,Parm Gill,Parm Gill,Parm Gill,,,,male,1974-05-17,,,,Parm Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3369936,Patrick W. Brown,,Patrick Brown,Patrick Brown,Patrick Brown,Patrick Brown,Patrick Brown,Patrick Brown,Patrick Brown,Patrick Brown,,,Patrick Brown,Patrick Brown (politician),Patrick W. Brown,,,https://upload.wikimedia.org/wikipedia/commons/a/ac/Patrick-Brown-Cropped.jpg,male,1978-05-26,,Patrick,,Patrick Brown (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,
Q716246,Peter MacKay,"Маккей, Питер",Peter MacKay,Peter MacKay,Peter MacKay,Peter MacKay,Peter MacKay,Peter MacKay,Peter MacKay,Peter MacKay,,,Peter MacKay,Peter MacKay,Peter MacKay,"Маккей, Питер",Peter MacKay,https://upload.wikimedia.org/wikipedia/commons/3/31/Peter_MacKay_crop.JPG,male,1965-09-27,/m/01jjnl,Peter,http://www.petermackay.ca/,Peter MacKay,106719893,Пітер Маккей,,Пітер Маккей,彼得·麦凯,彼得·麦凯,,,,,,Peter MacKay,,,,,,,,,Peter MacKay,,,,,,پیتر مک‌کی,,,,,,,,,,,,,,,,,,,,,,,,Peter MacKay,,Peter MacKay,,,,,,,,,,,,,,彼得·麦凯,,,彼得·麥凱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter MacKay,,Peter MacKay,,,Peter MacKay,,,,,Peter MacKay,,,پیتر مک‌کی,,,,,,,,,,,,,,,Peter MacKay,,,,,,,,,,,,,,,Peter MacKay,,,,,,,Peter MacKay,,Peter MacKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彼得·麥凱,,,,,,,,,,,,
Q7176342,Peter Penashue,,Peter Penashue,Peter Penashue,,,Peter Penashue,Peter Penashue,Peter Penashue,Peter Penashue,,,Peter Penashue,Peter Penashue,Peter Penashue,,,,male,1964-04-09,,Peter,,Peter Penashue,,,,,,,,,PeterPenashue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3376896,Peter Stoffer,,Peter Stoffer,Peter Stoffer,Peter Stoffer,Peter Stoffer,Peter Stoffer,Peter Stoffer,Peter Stoffer,Peter Stoffer,,,Peter Stoffer,Peter Stoffer,Peter Stoffer,,,https://upload.wikimedia.org/wikipedia/commons/f/fe/Peter_Stoffer.jpg,male,1956-01-06,,Peter,,Peter Stoffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7182163,Phil McColeman,,Phil McColeman,Phil McColeman,,,Phil McColeman,Phil McColeman,Phil McColeman,Phil McColeman,,,Phil McColeman,Phil McColeman,,,,,male,1954-03-15,,Phil,,Phil McColeman,308697351,,,,,,,,,,,Phil McColeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q15630791,Pierre Lemieux,,Pierre Lemieux,,,,,,,Pierre Lemieux,,,Pierre Lemieux,Pierre Lemieux,Pierre Lemieux (homme politique),,,,male,1963-04-09,,Pierre,,Pierre Lemieux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3434795,Robert Chisholm,,Robert Chisholm,Robert Chisholm,Robert Chisholm,Robert Chisholm,Robert Chisholm,Robert Chisholm,Robert Chisholm,Robert Chisholm,,,Robert Chisholm,Robert Chisholm (Canadian politician),Robert Chisholm,,,https://upload.wikimedia.org/wikipedia/commons/8/8f/Robert-Chisholm-2012-NDP-Leadership-Convention.png,male,1957-08-31,,Robert,http://robertchisholm.ndp.ca,Robert Chisholm (Canadian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3438181,Rodger Cuzner,,Rodger Cuzner,Rodger Cuzner,Rodger Cuzner,Rodger Cuzner,Rodger Cuzner,Rodger Cuzner,Rodger Cuzner,Rodger Cuzner,,,Rodger Cuzner,Rodger Cuzner,Rodger Cuzner,,,,male,1955-11-04,,,,Rodger Cuzner,9255200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Author:Rodger Cuzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7383960,Ryan Cleary,,Ryan Cleary,Ryan Cleary,Ryan Cleary,Ryan Cleary,Ryan Cleary,Ryan Cleary,Ryan Cleary,Ryan Cleary,,,Ryan Cleary,Ryan Cleary,Ryan Cleary,,,https://upload.wikimedia.org/wikipedia/commons/f/ff/Ryan_Cleary.jpg,male,1966-11-20,,Ryan,,Ryan Cleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7435906,Scott Armstrong,,Scott Armstrong,Scott Armstrong,,Scott Armstrong,Scott Armstrong,Scott Armstrong,Scott Armstrong,Scott Armstrong,,,Scott Armstrong,Scott Armstrong (politician),,,,,male,1966-07-09,,Scott,,Scott Armstrong (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q349836,Scott Brison,Скотт Брайсон,Scott Brison,Scott Brison,Scott Brison,Scott Brison,Scott Brison,Scott Brison,Scott Brison,Scott Brison,,,Scott Brison,Scott Brison,Scott Brison,"Брайсон, Скотт",,https://upload.wikimedia.org/wikipedia/commons/2/26/Scott_Brison.jpg,male,1967-05-10,/m/01vk56,Scott,,Scott Brison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scott Brison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7693578,Ted Opitz,,Ted Opitz,Ted Opitz,,,Ted Opitz,Ted Opitz,Ted Opitz,Ted Opitz,,,Ted Opitz,Ted Opitz,,,,https://upload.wikimedia.org/wikipedia/commons/0/0f/2012_Official_Ted_Opitz_Photograph.jpg,male,1961-08-25,,Ted,,Ted Opitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ted Opitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3566845,Wayne Marston,,Wayne Marston,Wayne Marston,Wayne Marston,,Wayne Marston,Wayne Marston,Wayne Marston,Wayne Marston,,,Wayne Marston,Wayne Marston,Wayne Marston,,,,male,1947-02-27,,Wayne,,Wayne Marston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8062466,Yvonne Jones,,Yvonne Jones,Yvonne Jones,,Yvonne Jones,Yvonne Jones,Yvonne Jones,Yvonne Jones,Yvonne Jones,,,Yvonne Jones,Yvonne Jones,Yvonne Jones,,,https://upload.wikimedia.org/wikipedia/commons/f/f0/Yvonne_Jones.jpg,female,1968-03-15,,Yvonne,http://yvonnejones.liberal.ca/,Yvonne Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yvonna Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jones,,,,,,,,,,,,,,
Q17305769,,,Arnold Chan,,,,,,,Arnold Chan,,,Arnold Chan,Arnold Chan,,,,,male,,,Arnold,http://arnoldchan.liberal.ca/,Arnold Chan,,,,,,,,,,,,Arnold Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2895501,Ben Lobb,,Ben Lobb,Ben Lobb,,Ben Lobb,Ben Lobb,Ben Lobb,Ben Lobb,Ben Lobb,,,Ben Lobb,Ben Lobb,Ben Lobb,,,,male,1976-09-10,,Ben,,Ben Lobb,310519549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2900366,Bev Shipley,,Bev Shipley,Bev Shipley,Bev Shipley,Bev Shipley,Bev Shipley,Bev Shipley,Bev Shipley,,,,Bev Shipley,Bev Shipley,Bev Shipley,,,,male,1947-06-22,,,,Bev Shipley,310519569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4932252,Bob Dechert,,Bob Dechert,Bob Dechert,Bob Dechert,Bob Dechert,Bob Dechert,Bob Dechert,Bob Dechert,Bob Dechert,,,Bob Dechert,Bob Dechert,,,,,male,1958-05-18,,Bob,,Bob Dechert,,,,,,,,,,,,Bob Dechert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2923387,Brad Butt,,Brad Butt,Brad Butt,,Brad Butt,Brad Butt,Brad Butt,Brad Butt,Brad Butt,,,Brad Butt,Brad Butt,Brad Butt,,,,male,1967-05-10,,Brad,,Brad Butt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2927154,Bryan Hayes,,Bryan Hayes,Bryan Hayes,,Bryan Hayes,Bryan Hayes,Bryan Hayes,Bryan Hayes,Bryan Hayes,,,Bryan Hayes,Bryan Hayes,Bryan Hayes,,,,male,1958-10-08,,Bryan,,Bryan Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2962814,Cheryl Gallant,,Cheryl Gallant,Cheryl Gallant,Cheryl Gallant,Cheryl Gallant,Cheryl Gallant,Cheryl Gallant,Cheryl Gallant,Cheryl Gallant,,,Cheryl Gallant,Cheryl Gallant,Cheryl Gallant,,,,female,1960-05-23,,Cheryl,,Cheryl Gallant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q517717,Chris Charlton,,Chris Charlton,Chris Charlton,Chris Charlton,Chris Charlton,Chris Charlton,Chris Charlton,Chris Charlton,Chris Charlton,,,Chris Charlton,Chris Charlton,Chris Charlton,,,https://upload.wikimedia.org/wikipedia/commons/9/97/Chris_Charlton.jpg,female,1963-07-04,,Chris,,Chris Charlton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2977497,Claude Gravelle,,Claude Gravelle,Claude Gravelle,Claude Gravelle,Claude Gravelle,Claude Gravelle,Claude Gravelle,Claude Gravelle,Claude Gravelle,,,Claude Gravelle,Claude Gravelle,Claude Gravelle,,,,male,1949-10-26,,Claude,,Claude Gravelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2982579,Colin Carrie,,Colin Carrie,Colin Carrie,Colin Carrie,Colin Carrie,Colin Carrie,Colin Carrie,Colin Carrie,Colin Carrie,,,Colin Carrie,Colin Carrie,Colin Carrie,,,,male,1962-04-11,,Colin,,Colin Carrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2997504,Corneliu Chisu,,Corneliu Chisu,Corneliu Chisu,,Corneliu Chisu,Corneliu Chisu,Corneliu Chisu,Corneliu Chisu,Corneliu Chisu,,,Corneliu Chisu,Corneliu Chisu,Corneliu Chisu,,,https://upload.wikimedia.org/wikipedia/commons/2/2f/Corneliu-chisu.jpg,male,1949-02-13,,Corneliu,http://www.corneliuchisu.ca/,Corneliu Chisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corneliu Chișu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corneliu Chisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corneliu Chisu,,,,,,,,,,,,,,,,,Corneliu Chișu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5175052,Costas Menegakis,,Costas Menegakis,Costas Menegakis,,,Costas Menegakis,Costas Menegakis,Costas Menegakis,Costas Menegakis,,,Costas Menegakis,Costas Menegakis,,,,,male,1959-01-12,,,,Costas Menegakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q936763,Daryl Kramp,,Daryl Kramp,Daryl Kramp,Daryl Kramp,Daryl Kramp,Daryl Kramp,Daryl Kramp,Daryl Kramp,Daryl Kramp,,,Daryl Kramp,Daryl Kramp,Daryl Kramp,,,,male,1947-06-14,,Daryl,,Daryl Kramp,310519579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3017193,Dave MacKenzie,,Dave MacKenzie,Dave MacKenzie,Dave MacKenzie,Dave MacKenzie,Dave MacKenzie,Dave MacKenzie,Dave MacKenzie,Dave MacKenzie,,,Dave MacKenzie,Dave MacKenzie (politician),Dave MacKenzie,,,,male,1946-06-12,,Dave,,Dave MacKenzie (politician),250920076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3018407,David McGuinty,,David McGuinty,David McGuinty,David McGuinty,David McGuinty,David McGuinty,David McGuinty,David McGuinty,David McGuinty,,,David McGuinty,David McGuinty,David McGuinty,,,https://upload.wikimedia.org/wikipedia/commons/0/03/David_McGuinty_01A_cropped.JPG,male,1960-02-25,,David,,David McGuinty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3020613,Dean Allison,,Dean Allison,Dean Allison,Dean Allison,Dean Allison,Dean Allison,Dean Allison,Dean Allison,Dean Allison,,,Dean Allison,Dean Allison,Dean Allison,,,,male,1965-02-18,,Dean,,Dean Allison,51221359,,,,,,159920075,0000 0000 7250 8613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dean Allison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nb2008010669,,,,,,,,,,,,,,,,,,
Q667076,Dean Del Mastro,,Dean Del Mastro,Dean Del Mastro,Dean Del Mastro,Dean Del Mastro,Dean Del Mastro,Dean Del Mastro,Dean Del Mastro,Dean Del Mastro,,,Dean Del Mastro,Dean Del Mastro,Dean Del Mastro,,,,male,1970-08-16,,Dean,,Dean Del Mastro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3047180,Ed Holder,,Ed Holder,Ed Holder,,Ed Holder,Ed Holder,Ed Holder,Ed Holder,Ed Holder,,,Ed Holder,Ed Holder,Ed Holder,,,,male,1954-07-14,,Ed,,Ed Holder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
