id,name,given_name,patronymic_name,family_name,area,term,start_date,end_date,image,party,source_url,faction,faction_id
18074,Голубов Дмитро Іванович,Дмитро,Іванович,Голубов,Виборчому округу №136,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d136_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18074,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
17984,Гончаренко Олексій Олексійович,Олексій,Олексійович,Гончаренко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp40.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17984,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18002,Гопко Ганна Миколаївна,Ганна,Миколаївна,Гопко,Загальнодержавному багатомандатному округу,8,2014-11-27,2015-09-02,http://static.rada.gov.ua/dep_img8/sp1.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18002,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
18002,Гопко Ганна Миколаївна,Ганна,Миколаївна,Гопко,Загальнодержавному багатомандатному округу,8,2015-09-03,,http://static.rada.gov.ua/dep_img8/sp1.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18002,Позафракційні,
17962,Горбунов Олександр Володимирович,Олександр,Володимирович,Горбунов,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf41.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17962,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18075,Горват Роберт Іванович,Роберт,Іванович,Горват,Виборчому округу №68,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d68_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18075,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15953,Гордєєв Андрій Анатолійович,Андрій,Анатолійович,Гордєєв,Виборчому округу №183,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d183_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15953,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
17995,Грановський Олександр Михайлович,Олександр,Михайлович,Грановський,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp58.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17995,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15646,Гриневич Лілія Михайлівна,Лілія,Михайлівна,Гриневич,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf9.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15646,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
5414,Гринів Ігор Олексійович,Ігор,Олексійович,Гринів,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp14.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/5414,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
17973,Гройсман Володимир Борисович,Володимир,Борисович,Гройсман,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp4.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17973,Позафракційні,
18077,Гудзенко Віталій Іванович,Віталій,Іванович,Гудзенко,Виборчому округу №92,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d92_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18077,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
14674,Гузь Ігор Володимирович,Ігор,Володимирович,Гузь,Виборчому округу №19,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d19_1.jpg,,http://itd.rada.gov.ua/mps/info/page/14674,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18078,Гуляєв Василь Олександрович,Василь,Олександрович,Гуляєв,Виборчому округу №140,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d140_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18078,"Група ""Економічний розвиток""",2618
18078,Гуляєв Василь Олександрович,Василь,Олександрович,Гуляєв,Виборчому округу №140,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d140_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18078,"Група ""Відродження""",2795
18078,Гуляєв Василь Олександрович,Василь,Олександрович,Гуляєв,Виборчому округу №140,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d140_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18078,"Група ""Партія ""Відродження""",2846
18036,Гусак Володимир Георгійович,Володимир,Георгійович,Гусак,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob15.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/18036,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
18079,Давиденко Валерій Миколайович,Валерій,Миколайович,Давиденко,Виборчому округу №208,8,2014-11-27,2014-12-03,http://static.rada.gov.ua/dep_img8/d208_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18079,Позафракційні,
18079,Давиденко Валерій Миколайович,Валерій,Миколайович,Давиденко,Виборчому округу №208,8,2014-12-04,,http://static.rada.gov.ua/dep_img8/d208_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18079,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18009,Данченко Олександр Іванович,Олександр,Іванович,Данченко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp10.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18009,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
17956,Дейдей Євген Сергійович,Євген,Сергійович,Дейдей,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf32.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17956,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18080,Демчак Руслан Євгенійович,Руслан,Євгенійович,Демчак,Виборчому округу №18,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d18_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18080,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15815,Денисенко Анатолій Петрович,Анатолій,Петрович,Денисенко,Виборчому округу №173,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d173_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15815,Позафракційні,
18081,Денисенко Андрій Сергійович,Андрій,Сергійович,Денисенко,Виборчому округу №26,8,2014-11-27,2015-04-07,http://static.rada.gov.ua/dep_img8/d26_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18081,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18081,Денисенко Андрій Сергійович,Андрій,Сергійович,Денисенко,Виборчому округу №26,8,2015-04-08,,http://static.rada.gov.ua/dep_img8/d26_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18081,Позафракційні,
17986,Денисенко Вадим Ігорович,Вадим,Ігорович,Денисенко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp45.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17986,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
8757,Денісова Людмила Леонтіївна,Людмила,Леонтіївна,Денісова,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf15.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/8757,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
15768,Дерев'янко Юрій Богданович,Юрій,Богданович,Дерев'янко,Виборчому округу №87,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d87_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15768,Позафракційні,
