id,birth_date,name,sort_name,family_name,given_name,image,source,term,party,party_id,start_date,end_date
mp_MelihateTërmkolli,"",Melihate Tërmkolli,Tërmkolli Melihate,Tërmkolli,Melihate,http://files.parldata.eu/kv/kuvendi/people/mp_MelihateT%C3%ABrmkolli/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,852",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_MihailoÆepanoviæ,"",Mihailo æepanoviæ,æepanoviæ Mihailo,æepanoviæ,Mihailo,http://files.parldata.eu/kv/kuvendi/people/mp_Mihailo%C2%8A%C3%86epanovi%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,630&secid=102&legid=3",chamber_2007-12-13,Grupi për Integrim,parliamentary_group_38,2007-12-13,2010-11-03
mp_MimozaAhmetaj,1971-10-01,Mimoza Ahmetaj,Ahmetaj Mimoza,Ahmetaj,Mimoza,http://files.parldata.eu/kv/kuvendi/people/mp_MimozaAhmetaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,553&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_MurseljHalili,1968-09-09,Murselj Halili,Halili Murselj,Halili,Murselj,http://files.parldata.eu/kv/kuvendi/people/mp_MurseljHalili/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,632&secid=102&legid=3",chamber_2007-12-13,Grupi i SLS-së,parliamentary_group_32,2007-12-13,2010-11-03
mp_MyrvetePantina,1956-08-22,Myrvete Pantina,Pantina Myrvete,Pantina,Myrvete,http://files.parldata.eu/kv/kuvendi/people/mp_MyrvetePantina/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,575&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_MyzejeneSelmani,"",Myzejene Selmani,Selmani Myzejene,Selmani,Myzejene,http://files.parldata.eu/kv/kuvendi/people/mp_MyzejeneSelmani/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,732&secid=102&legid=4",chamber_2007-12-13,Grupi i AKR-së,parliamentary_group_27,2007-12-13,2010-11-03
mp_MüferaŞinik,"",Müfera Şinik,Şinik Müfera,Şinik,Müfera,http://files.parldata.eu/kv/kuvendi/people/mp_M%C3%BCfera%C5%9Einik/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,869",chamber_2007-12-13,Grupi 7+,parliamentary_group_30,2007-12-13,2010-11-03
mp_NaimMaloku,"",Naim Maloku,Maloku Naim,Maloku,Naim,http://files.parldata.eu/kv/kuvendi/people/mp_NaimMaloku/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,604&secid=102&legid=3",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_NaimRrustemi,"",Naim Rrustemi,Rrustemi Naim,Rrustemi,Naim,http://files.parldata.eu/kv/kuvendi/people/mp_NaimRrustemi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,530&secid=102&legid=3",chamber_2007-12-13,Pa Grup,parliamentary_group_31,2007-12-13,2010-11-03
mp_NaitHasani,"",Nait Hasani,Hasani Nait,Hasani,Nait,http://files.parldata.eu/kv/kuvendi/people/mp_NaitHasani/image.4.png,"http://www.kuvendikosoves.org/?cid=1,102,930",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_NaserOsmani,"",Naser Osmani,Osmani Naser,Osmani,Naser,http://files.parldata.eu/kv/kuvendi/people/mp_NaserOsmani/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,824",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_NaserRugova,1970-10-20,Naser Rugova,Rugova Naser,Rugova,Naser,http://files.parldata.eu/kv/kuvendi/people/mp_NaserRugova/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,596&secid=102&legid=3",chamber_2007-12-13,Grupi i LDD-së,parliamentary_group_28,2007-12-13,2010-11-03
mp_NekibeKelmendi,1944-05-11,Nekibe Kelmendi,Kelmendi Nekibe,Kelmendi,Nekibe,"","http://www.kuvendikosoves.org/?cid=1,158,555&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_NerxhivaneDauti,"",Nerxhivane Dauti,Dauti Nerxhivane,Dauti,Nerxhivane,http://files.parldata.eu/kv/kuvendi/people/mp_NerxhivaneDauti/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,550&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_NexhatDaci,"",Nexhat Daci,Daci Nexhat,Daci,Nexhat,http://files.parldata.eu/kv/kuvendi/people/mp_NexhatDaci/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,641&secid=102&legid=3",chamber_2007-12-13,Grupi i LDD-së,parliamentary_group_28,2007-12-13,2010-11-03
mp_NjomzaEmini,"",Njomza Emini,Emini Njomza,Emini,Njomza,"","http://www.kuvendikosoves.org/?cid=1,102,823",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_NumanBalić,"",Numan Balić,Balić Numan,Balić,Numan,http://files.parldata.eu/kv/kuvendi/people/mp_NumanBali%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,628&secid=102&legid=3",chamber_2007-12-13,Grupi për Integrim,parliamentary_group_38,2007-12-13,2010-11-03
mp_NurishaheHulaj,1955-03-06,Nurishahe Hulaj,Hulaj Nurishahe,Hulaj,Nurishahe,http://files.parldata.eu/kv/kuvendi/people/mp_NurishaheHulaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,576&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_PetarMiletić,1975-09-27,Petar Miletić,Miletić Petar,Miletić,Petar,http://files.parldata.eu/kv/kuvendi/people/mp_PetarMileti%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,622&secid=102&legid=3",chamber_2007-12-13,Grupi i SLS-së,parliamentary_group_32,2007-12-13,2010-11-03
mp_QamileMorina,1956-01-11,Qamile Morina,Morina Qamile,Morina,Qamile,http://files.parldata.eu/kv/kuvendi/people/mp_QamileMorina/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,601&secid=102&legid=3",chamber_2007-12-13,Grupi i LDD-së,parliamentary_group_28,2007-12-13,2010-11-03
mp_RadmilaVujović,1952-07-13,Radmila Vujović,Vujović Radmila,Vujović,Radmila,http://files.parldata.eu/kv/kuvendi/people/mp_RadmilaVujovi%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,642&secid=102&legid=3",chamber_2007-12-13,Grupi i SLS-së,parliamentary_group_32,2007-12-13,2010-11-03
mp_RamadanAvdiu,"",Ramadan Avdiu,Avdiu Ramadan,Avdiu,Ramadan,http://files.parldata.eu/kv/kuvendi/people/mp_RamadanAvdiu/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,541&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_RamadanGashi,"",Ramadan Gashi,Gashi Ramadan,Gashi,Ramadan,http://files.parldata.eu/kv/kuvendi/people/mp_RamadanGashi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,638&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_RamëBuja,"",Ramë Buja,Buja Ramë,Buja,Ramë,http://files.parldata.eu/kv/kuvendi/people/mp_Ram%C3%ABBuja/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,529&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_RamëManaj,1954-07-24,Ramë Manaj,Manaj Ramë,Manaj,Ramë,http://files.parldata.eu/kv/kuvendi/people/mp_Ram%C3%ABManaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,568&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_RexhepHoti,"",Rexhep Hoti,Hoti Rexhep,Hoti,Rexhep,http://files.parldata.eu/kv/kuvendi/people/mp_RexhepHoti/image.gif,"http://www.kuvendikosoves.org/?cid=1,158,655&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_RitaHajzeraj,"",Rita Hajzeraj,Hajzeraj Rita,Hajzeraj,Rita,http://files.parldata.eu/kv/kuvendi/people/mp_RitaHajzeraj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,581&secid=102&legid=3",chamber_2007-12-13,Grupi i AKR-së,parliamentary_group_27,2007-12-13,2010-11-03
mp_RizaSmaka,"",Riza Smaka,Smaka Riza,Smaka,Riza,http://files.parldata.eu/kv/kuvendi/people/mp_RizaSmaka/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,582&secid=102&legid=3",chamber_2007-12-13,Grupi i AKR-së,parliamentary_group_27,2007-12-13,2010-11-03
mp_RrustemMustafa,"",Rrustem Mustafa,Mustafa Rrustem,Mustafa,Rrustem,http://files.parldata.eu/kv/kuvendi/people/mp_RrustemMustafa/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,918",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_SabriHamiti,"",Sabri Hamiti,Hamiti Sabri,Hamiti,Sabri,http://files.parldata.eu/kv/kuvendi/people/mp_SabriHamiti/image.5.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,819",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_SadikIdrizi,"",Sadik Idrizi,Idrizi Sadik,Idrizi,Sadik,http://files.parldata.eu/kv/kuvendi/people/mp_SadikIdrizi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,620&secid=102&legid=3",chamber_2007-12-13,Grupi 7+,parliamentary_group_30,2007-12-13,2010-11-03
mp_SafeteHadergjonaj,"",Safete Hadergjonaj,Hadergjonaj Safete,Hadergjonaj,Safete,http://files.parldata.eu/kv/kuvendi/people/mp_SafeteHadergjonaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,666&secid=102&legid=4",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_SalaBerishaShala,"",Sala Berisha- Shala,Berisha- Shala Sala,Berisha- Shala,Sala,http://files.parldata.eu/kv/kuvendi/people/mp_SalaBerishaShala/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,920",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_SanijeAliaj,"",Sanije Aliaj,Aliaj Sanije,Aliaj,Sanije,http://files.parldata.eu/kv/kuvendi/people/mp_SanijeAliaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,567&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_SelvieHalimi,"",Selvie Halimi,Halimi Selvie,Halimi,Selvie,http://files.parldata.eu/kv/kuvendi/people/mp_SelvieHalimi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,549&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_ShkumbinDemaliaj,"",Shkumbin Demaliaj,Demaliaj Shkumbin,Demaliaj,Shkumbin,http://files.parldata.eu/kv/kuvendi/people/mp_ShkumbinDemaliaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,589&secid=102&legid=3",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_SkenderHyseni,"",Skender Hyseni,Hyseni Skender,Hyseni,Skender,http://files.parldata.eu/kv/kuvendi/people/mp_SkenderHyseni/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,710&secid=102&legid=4",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_SlaviAPetković,"",Slavia Petković,Petković Slavia,Petković,Slavia,http://files.parldata.eu/kv/kuvendi/people/mp_Slavi%C2%9AAPetkovi%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,626&secid=102&legid=3",chamber_2007-12-13,Pa Grup,parliamentary_group_31,2007-12-13,2010-11-03
mp_SlobodanPetrović,"",Slobodan Petrović,Petrović Slobodan,Petrović,Slobodan,http://files.parldata.eu/kv/kuvendi/people/mp_SlobodanPetrovi%C4%87/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,864",chamber_2007-12-13,Grupi i SLS-së,parliamentary_group_32,2007-12-13,2010-11-03
mp_SuzanNovobrdaliu,"",Suzan Novobrdaliu,Novobrdaliu Suzan,Novobrdaliu,Suzan,http://files.parldata.eu/kv/kuvendi/people/mp_SuzanNovobrdaliu/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,586&secid=102&legid=3",chamber_2007-12-13,Grupi i AKR-së,parliamentary_group_27,2007-12-13,2010-11-03
mp_SynavereRysha,"",Synavere Rysha,Rysha Synavere,Rysha,Synavere,http://files.parldata.eu/kv/kuvendi/people/mp_SynavereRysha/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,939",chamber_2007-12-13,Grupi i LDD-së,parliamentary_group_28,2007-12-13,2010-11-03
mp_TeutaHadri,"",Teuta Hadri,Hadri Teuta,Hadri,Teuta,http://files.parldata.eu/kv/kuvendi/people/mp_TeutaHadri/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,544&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_VeziraEmru,1954-04-23,Vezira Emru,Emru Vezira,Emru,Vezira,http://files.parldata.eu/kv/kuvendi/people/mp_VeziraEmru%C2%9A/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,629&secid=102&legid=3",chamber_2007-12-13,Grupi për Integrim,parliamentary_group_38,2007-12-13,2010-11-03
mp_VladimirTodorović,1948-04-08,Vladimir Todorović,Todorović Vladimir,Todorović,Vladimir,http://files.parldata.eu/kv/kuvendi/people/mp_VladimirTodorovi%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,625&secid=102&legid=3",chamber_2007-12-13,Grupi për Integrim,parliamentary_group_38,2007-12-13,2010-11-03
mp_VloraÇitaku,"",Vlora Çitaku,Çitaku Vlora,Çitaku,Vlora,http://files.parldata.eu/kv/kuvendi/people/mp_Vlora%C3%87itaku/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,526&secid=102&legid=3",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_XhavitHaliti,"",Xhavit Haliti,Haliti Xhavit,Haliti,Xhavit,http://files.parldata.eu/kv/kuvendi/people/mp_XhavitHaliti/image.5.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,925",chamber_2007-12-13,Grupi i PDK-së,parliamentary_group_25,2007-12-13,2010-11-03
mp_XhevdetNeziraj,"",Xhevdet Neziraj,Neziraj Xhevdet,Neziraj,Xhevdet,http://files.parldata.eu/kv/kuvendi/people/mp_XhevdetNeziraj/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,673&secid=102&legid=4",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_ZafirBerisha,"",Zafir Berisha,Berisha Zafir,Berisha,Zafir,http://files.parldata.eu/kv/kuvendi/people/mp_ZafirBerisha/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,862",chamber_2007-12-13,Pa Grup,parliamentary_group_31,2007-12-13,2010-11-03
mp_ZefMorina,"",Zef Morina,Morina Zef,Morina,Zef,http://files.parldata.eu/kv/kuvendi/people/mp_ZefMorina/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,569&secid=102&legid=3",chamber_2007-12-13,Grupi i LDK-së,parliamentary_group_26,2007-12-13,2010-11-03
mp_ZylfiMerxha,"",Zylfi Merxha,Merxha Zylfi,Merxha,Zylfi,http://files.parldata.eu/kv/kuvendi/people/mp_ZylfiMerxha/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,636&secid=102&legid=3",chamber_2007-12-13,Grupi 7+,parliamentary_group_30,2007-12-13,2010-11-03
mp_ZylfijeHundozi,1956-06-01,Zylfije Hundozi,Hundozi Zylfije,Hundozi,Zylfije,http://files.parldata.eu/kv/kuvendi/people/mp_ZylfijeHundozi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,611&secid=102&legid=3",chamber_2007-12-13,Grupi i AAK-së,parliamentary_group_29,2007-12-13,2010-11-03
mp_PresaMurati,1970-05-13,presa Murati,Murati presa,Murati,presa,http://files.parldata.eu/kv/kuvendi/people/mp_%C2%8APresaMurati/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,621&secid=102&legid=3",chamber_2007-12-13,Grupi 7+,parliamentary_group_30,2007-12-13,2010-11-03
mp_AdemGrabovci,"",Adem Grabovci,Grabovci Adem,Grabovci,Adem,http://files.parldata.eu/kv/kuvendi/people/mp_AdemGrabovci/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,875",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_AfrimHoti,1962-06-05,Afrim Hoti,Hoti Afrim,Hoti,Afrim,http://files.parldata.eu/kv/kuvendi/people/mp_AfrimHoti/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,769&secid=102&legid=4",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_AfrimKasolli,"",Afrim Kasolli,Kasolli Afrim,Kasolli,Afrim,http://files.parldata.eu/kv/kuvendi/people/mp_AfrimKasolli/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,719&secid=102&legid=4",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_AfërditaBerishaShaqiri,"",Afërdita Berisha-Shaqiri,Berisha-Shaqiri Afërdita,Berisha-Shaqiri,Afërdita,http://files.parldata.eu/kv/kuvendi/people/mp_Af%C3%ABrditaBerishaShaqiri/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,745&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_AgimKuleta,"",Agim Kuleta,Kuleta Agim,Kuleta,Agim,http://files.parldata.eu/kv/kuvendi/people/mp_AgimKuleta/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,687&secid=102&legid=4",chamber_2010-12-12,PG,parliamentary_group_47,2010-12-12,2014-05-07
mp_AhmetIsufi,"",Ahmet Isufi,Isufi Ahmet,Isufi,Ahmet,http://files.parldata.eu/kv/kuvendi/people/mp_AhmetIsufi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,750&secid=102&legid=4",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
mp_AlbanaFetoshi,"",Albana Fetoshi,Fetoshi Albana,Fetoshi,Albana,http://files.parldata.eu/kv/kuvendi/people/mp_AlbanaFetoshi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,672&secid=102&legid=4",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_AlbanaGashi,1985-05-22,Albana Gashi,Gashi Albana,Gashi,Albana,http://files.parldata.eu/kv/kuvendi/people/mp_AlbanaGashi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,775&secid=102&legid=4",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_AlbertKinolli,"",Albert Kinolli,Kinolli Albert,Kinolli,Albert,http://files.parldata.eu/kv/kuvendi/people/mp_AlbertKinolli/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,682&secid=102&legid=4",chamber_2010-12-12,Grupi 6+,parliamentary_group_41,2010-12-12,2014-05-07
mp_AlbinKurti,"",Albin Kurti,Kurti Albin,Kurti,Albin,http://files.parldata.eu/kv/kuvendi/people/mp_AlbinKurti/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,879",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_AlbulenaHaxhiu,"",Albulena Haxhiu,Haxhiu Albulena,Haxhiu,Albulena,http://files.parldata.eu/kv/kuvendi/people/mp_AlbulenaHaxhiu/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,880",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_AliSadriu,"",Ali Sadriu,Sadriu Ali,Sadriu,Ali,http://files.parldata.eu/kv/kuvendi/people/mp_AliSadriu/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,831",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_AlmaLama,"",Alma Lama,Lama Alma,Lama,Alma,http://files.parldata.eu/kv/kuvendi/people/mp_AlmaLama/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,836",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_AmirAhmeti,1974-03-14,Amir Ahmeti,Ahmeti Amir,Ahmeti,Amir,http://files.parldata.eu/kv/kuvendi/people/mp_AmirAhmeti/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,713&secid=102&legid=4",chamber_2010-12-12,PG,parliamentary_group_47,2010-12-12,2014-05-07
mp_AntonQuni,"",Anton Quni,Quni Anton,Quni,Anton,http://files.parldata.eu/kv/kuvendi/people/mp_AntonQuni/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,813",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_ArbenGashi,"",Arben Gashi,Gashi Arben,Gashi,Arben,http://files.parldata.eu/kv/kuvendi/people/mp_ArbenGashi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,816",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_ArdianGjini,"",Ardian Gjini,Gjini Ardian,Gjini,Ardian,http://files.parldata.eu/kv/kuvendi/people/mp_ArdianGjini/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,696&secid=102&legid=4",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
mp_ArmendZemaj,"",Armend Zemaj,Zemaj Armend,Zemaj,Armend,http://files.parldata.eu/kv/kuvendi/people/mp_ArmendZemaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,820",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_ArsimBajrami,"",Arsim Bajrami,Bajrami Arsim,Bajrami,Arsim,http://files.parldata.eu/kv/kuvendi/people/mp_ArsimBajrami/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,690&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_AuroraBakalli,"",Aurora Bakalli,Bakalli Aurora,Bakalli,Aurora,http://files.parldata.eu/kv/kuvendi/people/mp_AuroraBakalli/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,739&secid=102&legid=4",chamber_2010-12-12,PG,parliamentary_group_47,2010-12-12,2014-05-07
mp_AzemSyla,"",Azem Syla,Syla Azem,Syla,Azem,"","http://www.kuvendikosoves.org/?cid=1,102,929",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_BahriThaçi,1958-05-27,Bahri Thaçi,Thaçi Bahri,Thaçi,Bahri,http://files.parldata.eu/kv/kuvendi/people/mp_BahriTha%C3%A7i/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,737&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_BaliMuharremaj,"",Bali Muharremaj,Muharremaj Bali,Muharremaj,Bali,http://files.parldata.eu/kv/kuvendi/people/mp_BaliMuharremaj/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,844",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
mp_BeharSelimi,1968-04-20,Behar Selimi,Selimi Behar,Selimi,Behar,http://files.parldata.eu/kv/kuvendi/people/mp_BeharSelimi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,691&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_BekimHaxhiu,"",Bekim Haxhiu,Haxhiu Bekim,Haxhiu,Bekim,http://files.parldata.eu/kv/kuvendi/people/mp_BekimHaxhiu/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,882",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_BeratBushala,"",Berat Bushala,Bushala Berat,Bushala,Berat,http://files.parldata.eu/kv/kuvendi/people/mp_BeratBushala/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,727&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_BiserkaKostiæ,1986-07-29,Biserka Kostiæ,Kostiæ Biserka,Kostiæ,Biserka,http://files.parldata.eu/kv/kuvendi/people/mp_BiserkaKosti%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,733&secid=102&legid=4",chamber_2010-12-12,PG,parliamentary_group_47,2010-12-12,2014-05-07
mp_BlerimShala,"",Blerim Shala,Shala Blerim,Shala,Blerim,http://files.parldata.eu/kv/kuvendi/people/mp_BlerimShala/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,845",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
mp_BlertaDeliuKodra,"",Blerta Deliu-Kodra,Deliu-Kodra Blerta,Deliu-Kodra,Blerta,http://files.parldata.eu/kv/kuvendi/people/mp_BlertaDeliuKodra/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,886",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_BobanTodoroviæ,1981-07-26,Boban Todoroviæ,Todoroviæ Boban,Todoroviæ,Boban,http://files.parldata.eu/kv/kuvendi/people/mp_BobanTodorovi%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,760&secid=102&legid=4",chamber_2010-12-12,PG,parliamentary_group_47,2010-12-12,2014-05-07
mp_BurimRamadani,"",Burim Ramadani,Ramadani Burim,Ramadani,Burim,http://files.parldata.eu/kv/kuvendi/people/mp_BurimRamadani/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,763&secid=102&legid=4",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
mp_DanushAdemi,"",Danush Ademi,Ademi Danush,Ademi,Danush,http://files.parldata.eu/kv/kuvendi/people/mp_DanushAdemi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,872",chamber_2010-12-12,KKR,parliamentary_group_42,2010-12-12,2014-05-07
mp_DautHaradinaj,"",Daut Haradinaj,Haradinaj Daut,Haradinaj,Daut,http://files.parldata.eu/kv/kuvendi/people/mp_DautHaradinaj/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,841",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
