id,name,group,party_wikipedia,area,term,identifier__wikipedia_fo,source,name__fo,wikipedia__fo,name__da,wikipedia__da,name__en,wikipedia__en,gender,birth_date,given_name,image,identifier__freebase,death_date,identifier__viaf,identifier__gnd,identifier__lcauth,identifier__isni,identifier__bnf,website,name__hu,name__nb,name__de,wikipedia__hu,wikipedia__no,name__es,name__sv,name__pl,name__nl,name__fr,wikipedia__commons,wikipedia__de,wikipedia__es,wikipedia__pl,wikipedia__sv,name__is,name__nds,wikipedia__fr,wikipedia__is,name__eo,name__ru,name__fi,name__it,name__id,name__nn,name__cs,name__el,name__gv,name__zh,wikipedia__cs,wikipedia__el,wikipedia__eo,wikipedia__fi,wikipedia__gv,wikipedia__id,wikipedia__it,wikipedia__nl,wikipedia__nn,wikipedia__ru,wikipedia__zh,name__ja,wikipedia__ja,name__tr,name__os,name__sh,name__az,name__ca,name__lt,name__mg,wikipedia__az,wikipedia__ca,wikipedia__lt,wikipedia__mg,wikipedia__os,wikipedia__sh,wikipedia__tr,identifier__wikidata
annika_olsen,Annika Olsen,Fólkaflokkurin,Fólkaflokkurin,Suðurstreymoy,2008,Annika Olsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Annika Olsen,Annika Olsen,Annika Olsen,Annika Olsen,Annika Olsen,Annika Olsen,female,1975-03-13,Annika,https://upload.wikimedia.org/wikipedia/commons/6/69/Annika_Olsen.jpg,,,,,,,,,Annika Olsen,Annika Olsen,Annika Olsen,Annika Olsen,Annika Olsen,,,,,Annika Olsen,,Annika Olsen,,,,,,Annika Olsen,,,,,,,,,,,,,,,,,,,,,,,アニカ・オルセン,アニカ・オルセン,,,,,,,,,,,,,,,Q754857
annita_á_fríðriksmørk,Annita á Fríðriksmørk,Tjóðveldi,Tjóðveldi,Eysturoy,2008,Annita á Fríðriksmørk,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Annita á Fríðriksmørk,Annita á Fríðriksmørk,Annita á Fríðriksmørk,Annita á Fríðriksmørk,,,female,1968-07-27,,,,,,,,,,,Annita á Fríðriksmørk,Annita á Fríðriksmørk,Annita á Fríðriksmørk,Annita á Fríðriksmørk,Annita á Fríðriksmørk,,,,,,,Annita á Fríðriksmørk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q466097
anfinn_kallsberg,Anfinn Kallsberg,Fólkaflokkurin,Fólkaflokkurin,Norðoyar,2008,Anfinn Kallsberg,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,male,1947-11-19,,https://upload.wikimedia.org/wikipedia/commons/c/c0/Anfinn_Kallsberg.jpg,/m/077f65,,,,,,,,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,Anfinn Kallsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q529900
bergtóra_høgnadóttir_joensen,Bergtóra Høgnadóttir Joensen,Tjóðveldi,Tjóðveldi,Suðurstreymoy,2008,Bergtóra Høgnadóttir Joensen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Bergtóra Høgnadóttir Joensen,Bergtóra Høgnadóttir Joensen,Bergtóra Høgnadóttir Joensen,Bergtóra Høgnadóttir Joensen,,,female,1971-02-15,,,,,,,,,,,Bergtóra Høgnadóttir Joensen,Bergtóra Høgnadóttir Joensen,,Bergtóra Høgnadóttir Joensen,Bergtóra Høgnadóttir Joensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q793470
bill_justinussen,Bill Justinussen,Miðflokkurin,Miðflokkurin,Eysturoy,2008,Bill Justinussen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Bill Justinussen,Bill Justinussen,Bill Justinussen,Bill Justinussen,,,male,1963-08-27,Bill,,,,,,,,,,Bill Justinussen,Bill Justinussen,Bill Justinussen,Bill Justinussen,Bill Justinussen,,,,,,,Bill Justinussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q362474
bjørn_kalsø,Bjørn Kalsø,Sambandsflokkurin,Sambandsflokkurin,Norðoyar,2008,Bjørn Kalsø,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Bjørn Kalsø,Bjørn Kalsø,Bjørn Kalsø,Bjørn Kalsø,,,male,1966-03-23,Bjørn,https://upload.wikimedia.org/wikipedia/commons/2/27/Björn_Karlsö_at_Göteborg_Book_Fair_2012.jpg,,,,,,,,,Bjørn Kalsø,Bjørn Kalsø,Bjørn Kalsø,Bjørn Kalsø,Bjørn Kalsø,,Bjørn Kalsø,,Bjørn Kalsø,,Category:Bjørn Kalsø,Bjørn Kalsø,,,Bjørn Kalsø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q599944
bjørt_samuelsen,Bjørt Samuelsen,Tjóðveldi,Tjóðveldi,Suðurstreymoy,2008,Bjørt Samuelsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Bjørt Samuelsen,Bjørt Samuelsen,Bjørt Samuelsen,Bjørt Samuelsen,Bjørt Samuelsen,,female,1965-03-02,,https://upload.wikimedia.org/wikipedia/commons/c/ce/Bjørt_Samuelsen_2015.JPG,,,,,,,,,Bjørt Samuelsen,Bjørt Samuelsen,Bjørt Samuelsen,Bjørt Samuelsen,Bjørt Samuelsen,,,,,,,Bjørt Samuelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q804182
edmund_joensen,Edmund Joensen,Sambandsflokkurin,Sambandsflokkurin,Eysturoy,2008,Edmund Joensen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Edmund Joensen,Edmund Joensen,Edmund Joensen,Edmund Joensen,Edmund Joensen,Edmund Joensen,male,1944-09-19,Edmund,https://upload.wikimedia.org/wikipedia/commons/6/63/Edmund_Joensen.JPG,/m/04n5gw7,,,,,,,,Edmund Joensen,Edmund Joensen,Edmund Joensen,Edmund Joensen,Edmund Joensen,Edmund Joensen,Edmund Joensen,Edmund Joensen,Edmund Joensen,Edmund Joensen,Category:Edmund Joensen,Edmund Joensen,Edmund Joensen,Edmund Joensen,Edmund Joensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q678236
gerhard_lognberg,Gerhard Lognberg,Javnaðarflokkurin,Javnaðarflokkurin,Sandoy,2008,Gerhard Lognberg,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Gerhard Lognberg,Gerhard Lognberg,Gerhard Lognberg,Gerhard Lognberg,,,male,1950-11-01,Gerhard,,,,,,,,,,Gerhard Lognberg,Gerhard Lognberg,,Gerhard Lognberg,Gerhard Lognberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1009810
hans_pauli_strøm,Hans Pauli Strøm,Javnaðarflokkurin,Javnaðarflokkurin,Norðurstreymoy,2008,Hans Pauli Strøm,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Hans Pauli Strøm,Hans Pauli Strøm,Hans Pauli Strøm,Hans Pauli Strøm,Hans Pauli Strøm,,male,1947-12-28,Hans,,,,,,,,,,Hans Pauli Strøm,Hans Pauli Strøm,Hans Pauli Strøm,Hans Pauli Strøm,Hans Pauli Strøm,,Hans Pauli Strøm,,Hans Pauli Strøm,,,Hans Pauli Strøm,,,Hans Pauli Strøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q255908
heini_o._heinesen,Heini O. Heinesen,Tjóðveldi,Tjóðveldi,Norðoyar,2008,Heini O. Heinesen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
helena_dam_á_neystabø,Helena Dam á Neystabø,Javnaðarflokkurin,Javnaðarflokkurin,Suðurstreymoy,2008,Helena Dam á Neystabø,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Helena Dam á Neystabø,Helena Dam á Neystabø,Helena Dam á Neystabø,Helena Dam á Neystabø,Helena Dam á Neystabø,,female,1955-12-10,Helena,https://upload.wikimedia.org/wikipedia/commons/8/8d/Helena_Dam_a_Neystabo.jpg,,,,,,,,,Helena Dam á Neystabø,Helena Dam á Neystabø,Helena Dam á Neystabø,Helena Dam á Neystabø,Helena Dam á Neystabø,,,,,,,Helena Dam á Neystabø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q273984
hergeir_nielsen,Hergeir Nielsen,Tjóðveldi,Tjóðveldi,Suðuroy,2008,Hergeir Nielsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Hergeir Nielsen,Hergeir Nielsen,Hergeir Nielsen,Hergeir Nielsen,,,male,1949-08-27,,,,,,,,,,,Hergeir Nielsen,Hergeir Nielsen,,Hergeir Nielsen,Hergeir Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1035514
høgni_hoydal,Høgni Hoydal,Tjóðveldi,Tjóðveldi,Suðurstreymoy,2008,Høgni Hoydal,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,male,1966-03-28,,https://upload.wikimedia.org/wikipedia/commons/9/93/Hogni_hoydal.jpg,/m/05t39z,,54326312,,,0000 0000 3619 7045,137465233,,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Category:Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,,Høgni Hoydal,Høgni Hoydal,,,,,,,,,,,,,,,,,,,,,,ヘグニ・ホイダル,ヘグニ・ホイダル,,,,,,,,,,,,,,,Q567780
jacob_vestergaard,Jacob Vestergaard,Fólkaflokkurin,Fólkaflokkurin,Suðuroy,2008,Jacob Vestergaard,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,male,1961-04-07,Jacob,,,,,,,,,,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,,,,,,Category:Jacob Vestergaard,Jacob Vestergaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q730980
jákup_mikkelsen,Jákup Mikkelsen,Fólkaflokkurin,Fólkaflokkurin,Norðoyar,2008,Jákup Mikkelsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jenis_av_rana,Jenis av Rana,Miðflokkurin,Miðflokkurin,Suðuroy,2008,Jenis av Rana,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,male,1953-01-07,,https://upload.wikimedia.org/wikipedia/commons/c/c1/Jenis_av_Rana.jpg,,,,,,,,,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,,Jenis av Rana,,,Jenis av Rana,Category:Jenis av Rana,Jenis av Rana,,,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q254129
jóannes_eidesgaard,Jóannes Eidesgaard,Javnaðarflokkurin,Javnaðarflokkurin,Suðuroy,2008,Jóannes Eidesgaard,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,male,1951-04-19,,https://upload.wikimedia.org/wikipedia/commons/0/0a/Joannes_Eidesgaard_in_Gjogv.jpg,/m/037lqt,,,,,,,,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Йоуаннес Айдесгорд,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Γιόανες Άιντεσγκααρτ,Jóannes Eidesgaard,约安内斯·埃德斯加德,Jóannes Eidesgaard,Γιόανες Άιντεσγκααρτ,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,Jóannes Eidesgaard,"Айдесгорд, Йоуаннес",约安内斯·埃德斯加德,,,,,,,,,,,,,,,,,Q331931
jógvan_á_lakjuni,Jógvan á Lakjuni,Fólkaflokkurin,Fólkaflokkurin,Eysturoy,2008,Jógvan á Lakjuni,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,male,1952-11-13,Jógvan,https://upload.wikimedia.org/wikipedia/commons/5/57/Jogvan_a_Lakjuni_2.jpeg,,,,,,,,,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,,Jógvan á Lakjuni,,Jógvan á Lakjuni,Jógvan á Lakjuni,,Jógvan á Lakjuni,,,Jógvan á Lakjuni,Jógvan á Lakjuni,,,Jógvan á Lakjuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q932304
johan_dahl,Johan Dahl,Sambandsflokkurin,Sambandsflokkurin,Suðuroy,2008,Johan Dahl,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Johan Dahl,Johan Dahl,Johan Dahl,Johan Dahl,,,male,1959-09-19,Johan,https://upload.wikimedia.org/wikipedia/commons/1/16/Johan_Dahl.jpg,,,,,,,,,Johan Dahl,Johan Dahl,,Johan Dahl,Johan Dahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1100947
john_johannessen,John Johannessen,Javnaðarflokkurin,Javnaðarflokkurin,Suðurstreymoy,2008,John Johannessen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,John Johannessen,John Johannessen,John Johannessen,John Johannessen,John Johannessen,,male,1977-10-07,John,,,,,,,,,,John Johannessen,John Johannessen,John Johannessen,John Johannessen,John Johannessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1101298
jørgen_niclasen,Jørgen Niclasen,Fólkaflokkurin,Fólkaflokkurin,Vágar,2008,Jørgen Niclasen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,male,1969-01-17,Jørgen,https://upload.wikimedia.org/wikipedia/commons/9/9b/Jorgen_Niclasen_(2).jpg,/m/043ry58,,,,,,,,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,,Jørgen Niclasen,,Jørgen Niclasen,,,,,,,,,,,,,,,,,,,,,,,,,,,ヨルゲン・ニクラセン,ヨルゲン・ニクラセン,,,,,,,,,,,,,,,Q903946
kaj_leo_johannesen,Kaj Leo Johannesen,Sambandsflokkurin,Sambandsflokkurin,Suðurstreymoy,2008,Kaj Leo Johannesen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kári_á_rógvi,Kári á Rógvi,Sjálvstýrisflokkurin,Sjálvstýrisflokkurin,Suðurstreymoy,2008,Kári á Rógvi,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Kári á Rógvi,Kári á Rógvi,Kári á Rógvi,Kári á Rógvi,Kári á Rógvi,,male,1973-05-04,,,,2015-02-14,229185068,,,,,,Kári á Rógvi,Kári á Rógvi,,Kári á Rógvi,Kári á Rógvi,,,,,Kári á Rógvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1123333
kári_p._højgaard,Kári P. Højgaard,Sjálvstýrisflokkurin,Sjálvstýrisflokkurin,Eysturoy,2008,Kári P. Højgaard,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,male,1951-07-21,,https://upload.wikimedia.org/wikipedia/commons/8/88/Kari_P_Hojgaard.jpg,/m/02q_qv7,,,,,,,,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,,Kári P. Højgaard,Kári P. Højgaard,Category:Kári P. Højgaard,Kári P. Højgaard,,,Kári P. Højgaard,,,,,,,,,,,Kári P. Højgaard,,,,Kári P. Højgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1062961
karsten_hansen,Karsten Hansen,Miðflokkurin,Miðflokkurin,Norðoyar,2008,Karsten Hansen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Karsten Hansen,Karsten Hansen,Karsten Hansen,Karsten Hansen,Karsten Hansen,,male,1944-08-18,Karsten,,,,,,,,,,Karsten Hansen,Karsten Hansen,Karsten Hansen,Karsten Hansen,Karsten Hansen,,,,,Karsten Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q657419
katrin_dahl_jakobsen,Katrin Dahl Jakobsen,Javnaðarflokkurin,Javnaðarflokkurin,Suðurstreymoy,2008,Katrin Dahl Jakobsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Katrin Dahl Jakobsen,Katrin Dahl Jakobsen,Katrin Dahl Jakobsen,Katrin Dahl Jakobsen,Katrin Dahl Jakobsen,,female,1951-05-20,Katrin,https://upload.wikimedia.org/wikipedia/commons/f/fe/Katrin_Dahl_Jakobsen_01.jpg,,,,,,,,,Katrin Dahl Jakobsen,Katrin Dahl Jakobsen,,Katrin Dahl Jakobsen,Katrin Dahl Jakobsen,,,,,,,,,,,,,,,,,,,,Katrin Dahl Jakobsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q938738
magni_laksáfoss,Magni Laksáfoss,Sambandsflokkurin,Sambandsflokkurin,Suðurstreymoy,2008,Magni Laksáfoss,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Magni Laksáfoss,Magni Laksáfoss,Magni Laksáfoss,Magni Laksáfoss,,,male,1969-12-03,,https://upload.wikimedia.org/wikipedia/commons/e/e4/Magni_Laksáfoss_2015.JPG,,,,,,,,,Magni Laksáfoss,Magni Laksáfoss,,Magni Laksáfoss,Magni Laksáfoss,,,,,,Category:Magni Laksáfoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q782053
poul_michelsen,Poul Michelsen,Fólkaflokkurin / Framsókn,Fólkaflokkurin,Suðurstreymoy,2008,Poul Michelsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Poul Michelsen,Poul Michelsen,Poul Michelsen,Poul Michelsen,Poul Michelsen,Poul Michelsen,male,1944-07-22,Poul,https://upload.wikimedia.org/wikipedia/commons/6/6e/PoulMichelsen-wcm-2.PNG,,,,,,,,,Poul Michelsen,Poul Michelsen,Poul Michelsen,Poul Michelsen,Poul Michelsen,,,,,,Category:Poul Michelsen,Poul Michelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1416571
rósa_samuelsen,Rósa Samuelsen,Sambandsflokkurin,Sambandsflokkurin,Vágar,2008,Rósa Samuelsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Rósa Samuelsen,Rósa Samuelsen,Rósa Samuelsen,Rósa Samuelsen,,,female,1959-12-22,Rósa,https://upload.wikimedia.org/wikipedia/commons/9/92/Rósa_Samuelsen_2012.jpg,,,,,,,,,Rósa Samuelsen,Rósa Samuelsen,,Rósa Samuelsen,Rósa Samuelsen,,,,,,Category:Rósa Samuelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1253548
sjúrður_skaale,Sjúrður Skaale,Tjóðveldi,Tjóðveldi,Suðurstreymoy,2008,Sjúrður Skaale,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Sjúrður Skaale,Sjúrður Skaale,Sjúrður Skaale,Sjúrður Skaale,Sjúrður Skaale,Sjúrður Skaale,male,1967-03-08,,https://upload.wikimedia.org/wikipedia/commons/8/8d/Sjurdur_Skaale_on_a_conference.jpg,/m/0k813ch,,308694644,,,,,http://sjurdur.skaale.org,Sjúrður Skaale,Sjúrður Skaale,Sjúrður Skaale,Sjúrður Skaale,Sjúrður Skaale,,,,,Sjúrður Skaale,,Sjúrður Skaale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q845278
tórbjørn_jacobsen,Tórbjørn Jacobsen,Tjóðveldi,Tjóðveldi,Eysturoy,2008,Tórbjørn Jacobsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2008%E2%80%932011,Tórbjørn Jacobsen,Tórbjørn Jacobsen,Tórbjørn Jacobsen,Tórbjørn Jacobsen,Tórbjørn Jacobsen,,male,1955-10-07,,https://upload.wikimedia.org/wikipedia/commons/4/41/Torbjorn_Jacobsen_01_cut.jpg,,,,,,,,,Tórbjørn Jacobsen,Tórbjørn Jacobsen,Torbjørn Jacobsen,Tórbjørn Jacobsen,Tórbjørn Jacobsen,,,,,,,Torbjørn Jacobsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q331736
aksel_v._johannesen,Aksel V. Johannesen,Javnaðarflokkurin,Javnaðarflokkurin,Norðoyar,2011,Aksel V. Johannesen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Aksel V. Johannesen,Aksel V. Johannesen,Aksel V. Johannesen,Aksel V. Johannesen,Aksel V. Johannesen,Aksel V. Johannesen,male,1972-11-08,Aksel,https://upload.wikimedia.org/wikipedia/commons/6/60/Aksel_V_Johannesen_2012.jpg,,,,,,,,,Aksel V. Johannesen,Aksel V. Johannesen,Aksel V. Johannesen,Aksel V. Johannesen,Aksel V. Johannesen,Aksel Johannesen,Aksel V. Johannesen,Aksel V. Johannesen,,,Category:Aksel V Johannesen,Aksel V. Johannesen,Aksel Johannesen,Aksel V. Johannesen,Aksel V. Johannesen,Aksel V. Johannesen,,,Aksel V. Johannesen,,,,,,,,Άξελ Β. Γιοχάνεσεν,,阿克塞爾·V·約翰森,,Άξελ Β. Γιοχάνεσεν,,,,,,,,,阿克塞爾·V·約翰森,アクセル・ヨハネセン,アクセル・ヨハネセン,,,,,,,,,,,,,,,Q556712
alfred_olsen,Alfred Olsen,Sambandsflokkurin,Sambandsflokkurin,Eysturoy,2011,Alfred Olsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Alfred Olsen,Alfred Olsen,Alfred Olsen,Alfred Olsen,Alfred Olsen,,male,1947-03-30,Alfred,,,,,,,,,,Alfred Olsen,Alfred Olsen,Alfred Olsen,Alfred Olsen,Alfred Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q644805
annika_olsen,Annika Olsen,Fólkaflokkurin,Fólkaflokkurin,Suðurstreymoy,2011,Annika Olsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Annika Olsen,Annika Olsen,Annika Olsen,Annika Olsen,Annika Olsen,Annika Olsen,female,1975-03-13,Annika,https://upload.wikimedia.org/wikipedia/commons/6/69/Annika_Olsen.jpg,,,,,,,,,Annika Olsen,Annika Olsen,Annika Olsen,Annika Olsen,Annika Olsen,,,,,Annika Olsen,,Annika Olsen,,,,,,Annika Olsen,,,,,,,,,,,,,,,,,,,,,,,アニカ・オルセン,アニカ・オルセン,,,,,,,,,,,,,,,Q754857
