id,name,identifier__historichansard,area,group,group_id,start_date,start_reason,end_date,end_reason,term,name__en,image,gender,identifier__viaf,identifier__gnd,identifier__lcauth,birth_date,identifier__freebase,given_name,website,identifier__muzinger,identifier__journalisted,identifier__europarlmep,family_name,death_date,identifier__isni,identifier__bnf,identifier__sudoc,identifier__imdb,identifier__nta,identifier__nla,identifier__npg,identifier__musicbrainz,identifier__selibr,identifier__nndb,identifier__oxforddnb,identifier__gtaa,honorific_prefix,identifier__hansard,wikipedia__en,identifier__munzinger,identifier__discogs,identifier__parliamentdotuk,name__zh,name__pl,name__eu,name__fr,name__ru,name__es,name__ca,name__hu,name__fi,name__it,name__la,name__cy,name__de,name__br,name__ga,name__nl,name__sv,name__mzn,name__oc,name__nb,name__da,name__nn,name__he,wikipedia__br,wikipedia__ca,wikipedia__cy,wikipedia__de,wikipedia__es,wikipedia__eu,wikipedia__fi,wikipedia__fr,wikipedia__ga,wikipedia__he,wikipedia__hu,wikipedia__it,wikipedia__la,wikipedia__mzn,wikipedia__nl,wikipedia__pl,wikipedia__ru,wikipedia__simple,wikipedia__sv,wikipedia__zh,name__ko,name__tr,name__el,name__tl,name__af,name__en_ca,name__en_gb,name__uk,name__fa,wikipedia__af,wikipedia__da,wikipedia__el,wikipedia__ko,wikipedia__no,wikipedia__tl,wikipedia__tr,wikipedia__uk,name__ro,wikipedia__ro,wikipedia__enwikiquote,wikipedia__commons,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__gl,name__be,name__id,name__bn,name__ar,name__pt,name__eo,name__be_tarask,name__cs,name__bg,name__ckb,name__az,name__hy,wikipedia__ar,wikipedia__az,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__ckb,wikipedia__cs,wikipedia__eo,wikipedia__fa,wikipedia__gl,wikipedia__id,wikipedia__nn,wikipedia__pt,name__sr_el,name__sr_ec,name__hr,name__sco,name__sr,name__ie,name__ja,wikipedia__hr,wikipedia__ie,wikipedia__itwikiquote,wikipedia__ja,wikipedia__sco,wikipedia__sr,name__an,name__bs,name__ceb,name__et,name__is,name__lb,name__lmo,name__lt,name__nds,name__nds_nl,name__pms,name__sk,name__sl,name__sq,name__vec,name__wa,name__gd,name__yo,name__pnb,name__ku_arab,name__ku_latn,name__ku,name__hi,name__ur,wikipedia__et,wikipedia__gd,wikipedia__ku,wikipedia__pnb,wikipedia__sk,wikipedia__ur,wikipedia__yo,name__ta,wikipedia__ta,name__vmf,name__nan,name__mr,name__io,wikipedia__io,wikipedia__is,wikipedia__mr,wikipedia__zh_min_nan,name__de_ch,identifier__wikidata
13752,Esmond Birnie,,Belfast South,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,Esmond Birnie,,male,111424398,,,1965-01-06,,,,,,,,,0000 0000 8177 9386,12322574s,,,,,,,,,,,,,Esmond Birnie,,,,,,,Esmond Birnie,,Esmond Birnie,,,,Esmond Birnie,,,Esmond Birnie,,,Esmond Birnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5398557
13753,Norman Boyd,,South Antrim,UKUP,ukup,1998-06-25,general_election,1999-01-15,changed_party,1,Norman Boyd,,male,63518824,,,1961-10-16,,Norman,,,,,,,,,,,,,,,,,,,,,Norman Boyd,,,,,,,Norman Boyd,,,,,,,,,Norman Boyd,,,Norman Boyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7051992
13753,Norman Boyd,,South Antrim,NIUP,niup,1999-01-15,changed_party,2003-04-28,general_election,1,Norman Boyd,,male,63518824,,,1961-10-16,,Norman,,,,,,,,,,,,,,,,,,,,,Norman Boyd,,,,,,,Norman Boyd,,,,,,,,,Norman Boyd,,,Norman Boyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7051992
13754,P J Bradley,,South Down,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1,P. J. Bradley,,male,,,,1940-04-28,,P.,,,,,,,,,,,,,,,,,,,,,P. J. Bradley,,,,,,,,,,,,,,,,P. J. Bradley,,,P. J. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16105286
13754,P J Bradley,,South Down,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2,P. J. Bradley,,male,,,,1940-04-28,,P.,,,,,,,,,,,,,,,,,,,,,P. J. Bradley,,,,,,,,,,,,,,,,P. J. Bradley,,,P. J. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16105286
13754,P J Bradley,,South Down,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3,P. J. Bradley,,male,,,,1940-04-28,,P.,,,,,,,,,,,,,,,,,,,,,P. J. Bradley,,,,,,,,,,,,,,,,P. J. Bradley,,,P. J. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16105286
13755,Dominic Bradley,,Newry and Armagh,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2,Dominic Bradley,,male,,,,1960-08-29,,Dominic,,,,,,,,,,,,,,,,,,,,,Dominic Bradley,,,,,,,Dominic Bradley,,Dominic Bradley,,,,,,,Dominic Bradley,,,Dominic Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5290471
13755,Dominic Bradley,,Newry and Armagh,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3,Dominic Bradley,,male,,,,1960-08-29,,Dominic,,,,,,,,,,,,,,,,,,,,,Dominic Bradley,,,,,,,Dominic Bradley,,Dominic Bradley,,,,,,,Dominic Bradley,,,Dominic Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5290471
13755,Dominic Bradley,,Newry and Armagh,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,,,4,Dominic Bradley,,male,,,,1960-08-29,,Dominic,,,,,,,,,,,,,,,,,,,,,Dominic Bradley,,,,,,,Dominic Bradley,,Dominic Bradley,,,,,,,Dominic Bradley,,,Dominic Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5290471
13756,Mary Bradley,,Foyle,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2,Mary Bradley,,female,,,,1942-05-10,,Mary,,,,,,,,,,,,,,,,,,,,,Mary Bradley,,,,,,,Mary Bradley,,,,,,,,,Mary Bradley,,,Mary Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6779108
13756,Mary Bradley,,Foyle,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3,Mary Bradley,,female,,,,1942-05-10,,Mary,,,,,,,,,,,,,,,,,,,,,Mary Bradley,,,,,,,Mary Bradley,,,,,,,,,Mary Bradley,,,Mary Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6779108
13758,Thomas Buchanan,,West Tyrone,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,Thomas Buchanan,,male,,,,1963-06-30,,Thomas,,,,,,,,,,,,,,,,,,,,,Thomas Buchanan (Unionist politician),,,,,,,Thomas Buchanan,,,,,,,,,Thomas Buchanan,,,Thomas Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7787999
13758,Thomas Buchanan,,West Tyrone,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Thomas Buchanan,,male,,,,1963-06-30,,Thomas,,,,,,,,,,,,,,,,,,,,,Thomas Buchanan (Unionist politician),,,,,,,Thomas Buchanan,,,,,,,,,Thomas Buchanan,,,Thomas Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7787999
13758,Thomas Buchanan,,West Tyrone,DUP,dup,2011-05-06,election,,,4,Thomas Buchanan,,male,,,,1963-06-30,,Thomas,,,,,,,,,,,,,,,,,,,,,Thomas Buchanan (Unionist politician),,,,,,,Thomas Buchanan,,,,,,,,,Thomas Buchanan,,,Thomas Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7787999
13759,Thomas Burns,,South Antrim,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2,Thomas Burns,,male,,,,1960-08-29,,Thomas,,,,,,,,,,,,,,,,,,,,,Thomas Burns (politician),,,,,,,Thomas Burns,,,,,,,,,Thomas Burns,,,Thomas Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7788069
13759,Thomas Burns,,South Antrim,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3,Thomas Burns,,male,,,,1960-08-29,,Thomas,,,,,,,,,,,,,,,,,,,,,Thomas Burns (politician),,,,,,,Thomas Burns,,,,,,,,,Thomas Burns,,,Thomas Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7788069
13760,Joe Byrne,,West Tyrone,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1,Joe Byrne,,male,,,,1953-11-29,,Joe,,,,,,,,,,,,,,,,,,,,,Joe Byrne (politician),,,,,,,Joe Byrne,Джо Бирн,Joe Byrne,,,,,,,Joe Byrne,,,Joe Byrne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6208911
13760,Joe Byrne,,West Tyrone,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,,,4,Joe Byrne,,male,,,,1953-11-29,,Joe,,,,,,,,,,,,,,,,,,,,,Joe Byrne (politician),,,,,,,Joe Byrne,Джо Бирн,Joe Byrne,,,,,,,Joe Byrne,,,Joe Byrne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6208911
13761,Mervyn Carrick,,Upper Bann,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1,Mervyn Carrick,,male,,,,1946-02-13,,Mervyn,,,,,,,,,,,,,,,,,,,,,Mervyn Carrick,,,,,,,Mervyn Carrick,,,,,,,,,Mervyn Carrick,,,Mervyn Carrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6820881
13762,Joan Carson,,Fermanagh and South Tyrone,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,Joan Carson,,female,,,,,,Joan,,,,,Carson,,,,,,,,,,,,,,,,Joan Carson,,,,,,,,,,,,,,,,Joan Carson,,,Joan Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6204929
13763,Willie Clarke,,South Down,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2,Willie Clarke,,male,,,,,,Willie,,,,,,,,,,,,,,,,,,,,,Willie Clarke (politician),,,,,,,,,,,,,,,,Willie Clarke,,,Willie Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16239299
13763,Willie Clarke,,South Down,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Willie Clarke,,male,,,,,,Willie,,,,,,,,,,,,,,,,,,,,,Willie Clarke (politician),,,,,,,,,,,,,,,,Willie Clarke,,,Willie Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16239299
13763,Willie Clarke,,South Down,Sinn Féin,sinn-fein,2011-05-06,election,2012-04-12,resigned,4,Willie Clarke,,male,,,,,,Willie,,,,,,,,,,,,,,,,,,,,,Willie Clarke (politician),,,,,,,,,,,,,,,,Willie Clarke,,,Willie Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16239299
13764,Seamus Close,,Lagan Valley,Alliance,alliance,1998-06-25,general_election,2003-04-28,general_election,1,Seamus Close,,male,,,,1947-08-12,,Seamus,,,,,,,,,,,,,,,,,,,,,Seamus Close,,,,,,,Seamus Close,,Seamus Close,,,,Seamus Close,,,Seamus Close,,,Seamus Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7440740
13764,Seamus Close,,Lagan Valley,Alliance,alliance,2003-11-26,general_election,2007-01-30,dissolution,2,Seamus Close,,male,,,,1947-08-12,,Seamus,,,,,,,,,,,,,,,,,,,,,Seamus Close,,,,,,,Seamus Close,,Seamus Close,,,,Seamus Close,,,Seamus Close,,,Seamus Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7440740
13765,Wilson Clyde,,South Antrim,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1,Wilson Clyde,,male,,,,1934-04-08,,Wilson,,,,,,,,,,,,,,,,,,,,,Wilson Clyde,,,,,,,,,,,,,,,,Wilson Clyde,,,Wilson Clyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilson Clyde,Wilson Clyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilson Clyde,,,,,,,,,,,,,,,,,,,,,,,,,Wilson Clyde,,,,,,,,,Q8023012
13765,Wilson Clyde,,South Antrim,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,Wilson Clyde,,male,,,,1934-04-08,,Wilson,,,,,,,,,,,,,,,,,,,,,Wilson Clyde,,,,,,,,,,,,,,,,Wilson Clyde,,,Wilson Clyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilson Clyde,Wilson Clyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilson Clyde,,,,,,,,,,,,,,,,,,,,,,,,,Wilson Clyde,,,,,,,,,Q8023012
13766,Fred Cobain,,Belfast North,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,Fred Cobain,,male,,,,1946-04-30,,Fred,,,,,,,,,,,,,,,,,,,,,Fred Cobain,,,,,,,Fred Cobain,,,,,,Fred Cobain,,,Fred Cobain,,,Fred Cobain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5494852
13766,Fred Cobain,,Belfast North,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,Fred Cobain,,male,,,,1946-04-30,,Fred,,,,,,,,,,,,,,,,,,,,,Fred Cobain,,,,,,,Fred Cobain,,,,,,Fred Cobain,,,Fred Cobain,,,Fred Cobain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5494852
13766,Fred Cobain,,Belfast North,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3,Fred Cobain,,male,,,,1946-04-30,,Fred,,,,,,,,,,,,,,,,,,,,,Fred Cobain,,,,,,,Fred Cobain,,,,,,Fred Cobain,,,Fred Cobain,,,Fred Cobain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5494852
13767,Michael Copeland,,Belfast East,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,Michael Copeland,https://upload.wikimedia.org/wikipedia/commons/e/eb/MichaelCopelandMLA.jpg,male,,,,1954-06-23,,Michael,,,,,,,,,,,,,,,,,,,,,Michael Copeland,,,,,,,Michael Copeland,,,,,,Michael Copeland,,,Michael Copeland,,,Michael Copeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6829452
13767,Michael Copeland,,Belfast East,UUP,uup,2011-05-06,election,,,4,Michael Copeland,https://upload.wikimedia.org/wikipedia/commons/e/eb/MichaelCopelandMLA.jpg,male,,,,1954-06-23,,Michael,,,,,,,,,,,,,,,,,,,,,Michael Copeland,,,,,,,Michael Copeland,,,,,,Michael Copeland,,,Michael Copeland,,,Michael Copeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6829452
13768,Robert Coulter,,North Antrim,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,Robert Coulter,,male,,,,1929-01-01,,Robert,,,,,,,,,,,,,,,,,,,,,Robert Coulter,,,,,,,Robert Coulter,,Robert Coulter,,,,Robert Coulter,,,Robert Coulter,,,Robert Coulter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7343139
13768,Robert Coulter,,North Antrim,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,Robert Coulter,,male,,,,1929-01-01,,Robert,,,,,,,,,,,,,,,,,,,,,Robert Coulter,,,,,,,Robert Coulter,,Robert Coulter,,,,Robert Coulter,,,Robert Coulter,,,Robert Coulter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7343139
13768,Robert Coulter,,North Antrim,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3,Robert Coulter,,male,,,,1929-01-01,,Robert,,,,,,,,,,,,,,,,,,,,,Robert Coulter,,,,,,,Robert Coulter,,Robert Coulter,,,,Robert Coulter,,,Robert Coulter,,,Robert Coulter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7343139
13769,Annie Courtney,,Foyle,Social Democratic and Labour Party,social-democratic-and-labour-party,2000-12-05,appointed,2003-04-01,changed_party,1,Annie Courtney,,female,,,,,,Annie,,,,,Courtney,,,,,,,,,,,,,,,,Annie Courtney,,,,,,,,,,,,,,,,Annie Courtney,,,Annie Courtney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4769268
13769,Annie Courtney,,Foyle,Independent,independent,2003-04-01,changed_party,2003-04-28,general_election,1,Annie Courtney,,female,,,,,,Annie,,,,,Courtney,,,,,,,,,,,,,,,,Annie Courtney,,,,,,,,,,,,,,,,Annie Courtney,,,Annie Courtney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4769268
13770,Michael Coyle,,East Londonderry,Social Democratic and Labour Party,social-democratic-and-labour-party,2002-09-01,appointed,2003-04-28,general_election,1,Michael Coyle,,male,,,,1948-08-05,,Michael,,,,,,,,,,,,,,,,,,,,,Michael Coyle (politician),,,,,,,Michael Coyle,,,,,,,,,Michael Coyle,,,Michael Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6829517
13771,Leslie Cree,,North Down,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,Leslie Cree,,male,,,,1941-07-15,,Leslie,,,,,,,,,,,,,,,,,,,,,Leslie Cree,,,,,,,Leslie Cree,,,,,,Leslie Cree,,,Leslie Cree,,,Leslie Cree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6530733
13771,Leslie Cree,,North Down,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3,Leslie Cree,,male,,,,1941-07-15,,Leslie,,,,,,,,,,,,,,,,,,,,,Leslie Cree,,,,,,,Leslie Cree,,,,,,Leslie Cree,,,Leslie Cree,,,Leslie Cree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6530733
13771,Leslie Cree,,North Down,UUP,uup,2011-05-06,election,,,4,Leslie Cree,,male,,,,1941-07-15,,Leslie,,,,,,,,,,,,,,,,,,,,,Leslie Cree,,,,,,,Leslie Cree,,,,,,Leslie Cree,,,Leslie Cree,,,Leslie Cree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6530733
13772,John Dallat,,East Londonderry,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1,John Dallat,,male,,,,1947-03-24,,John,,,,,,,,,,,,,,,,,,,,,John Dallat,,,,,,,John Dallat,,John Dallat,,,,,,,John Dallat,,,John Dallat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6228425
