id,name,wikipedia__pl,term,group,source,area,area_id,start_date,wikidata,end_date,replaced,name__pl,name__en,gender,birth_date,given_name,image,identifier__viaf,identifier__freebase,identifier__lcauth,identifier__europarlmep,identifier__isni,identifier__bnf,website,identifier__gnd,identifier__sudoc,identifier__nta,identifier__imdb,facebook,family_name,identifier__muzinger,death_date,twitter,identifier__gtaa,identifier__parlement,identifier__ndl,identifier__nla,identifier__nkc,identifier__nukat,identifier__nlp,identifier__ptbnp,identifier__nli,identifier__bne,identifier__bav,identifier__fifa,identifier__catholic_hierarchy,wikipedia__en,identifier__munzinger,name__eo,name__de,name__nl,name__nb,name__da,name__nn,name__sv,name__fr,wikipedia__de,name__de_ch,name__sk,name__it,name__et,wikipedia__commons,wikipedia__et,wikipedia__fr,wikipedia__plwikiquote,wikipedia__sk,name__pt,wikipedia__pt,name__es,name__ro,wikipedia__ro,wikipedia__eo,name__zh_hans,name__zh_hant,name__zh_hk,name__ru,name__fi,name__uk,name__fa,name__zh,wikipedia__fa,wikipedia__fi,wikipedia__it,wikipedia__ru,wikipedia__sv,wikipedia__uk,wikipedia__zh,wikipedia__es,name__lt,wikipedia__lt,name__ksh,wikipedia__ksh,name__ka,name__be,name__cs,name__bg,name__vi,name__la,name__ie,name__lb,name__tr,name__szl,name__hu,name__ko,name__el,name__ca,name__io,name__hy,name__en_ca,name__en_gb,name__pt_br,name__ja,wikipedia__be,wikipedia__bg,wikipedia__ca,wikipedia__cs,wikipedia__cswikiquote,wikipedia__el,wikipedia__hu,wikipedia__ie,wikipedia__io,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__nl,wikipedia__no,wikipedia__simple,wikipedia__szl,wikipedia__tr,wikipedia__vi,name__gl,name__eu,wikipedia__da,wikipedia__eu,wikipedia__gl,name__mg,wikipedia__mg,name__oc,name__he,name__sr_el,name__sr_ec,name__be_tarask,name__sr,wikipedia__be_x_old,wikipedia__he,wikipedia__sr,name__id,wikipedia__dewikiquote,wikipedia__id,wikipedia__itwikiquote,wikipedia__oc,wikipedia__ukwikiquote,name__sl,wikipedia__sl,name__hr,name__csb,wikipedia__csb,name__az,name__br,name__hsb,name__is,name__lv,name__ms,name__sh,name__uz,name__yo,name__yue,name__sco,wikipedia__az,wikipedia__br,wikipedia__hr,wikipedia__hsb,wikipedia__is,wikipedia__lv,wikipedia__ms,wikipedia__nn,wikipedia__sco,wikipedia__sh,wikipedia__uz,wikipedia__yo,wikipedia__zh_yue,name__mwl,wikipedia__mwl,name__nds,name__hi,name__fo,wikipedia__fo,name__af,name__ar,name__kk,name__ast,wikipedia__af,wikipedia__ar,wikipedia__ast,wikipedia__kk,wikipedia__th,name__cy,name__dsb,name__ht,name__mr,name__qu,name__scn,name__zh_cn,name__mn,name__ta,name__crh_latn,name__lmo,name__ne,wikipedia__crh,wikipedia__cy,wikipedia__dsb,wikipedia__enwikiquote,wikipedia__ht,wikipedia__hy,wikipedia__lmo,wikipedia__mn,wikipedia__mr,wikipedia__qu,wikipedia__scn,name__sgs,wikipedia__bat_smg,name__gsw,name__an,name__ia,name__mk,name__na,name__os,name__zh_tw,name__zh_sg,name__zh_mo,name__zh_my,name__kaa,wikipedia__an,wikipedia__eowikiquote,wikipedia__ia,wikipedia__kaa,wikipedia__mk,wikipedia__na,wikipedia__os,name__tl,wikipedia__tl,name__fy,wikipedia__fy,wikipedia__bgwikiquote,name__th,name__vo,wikipedia__vo,name__cv,name__fur,name__ga,name__gd,name__jv,name__mrj,name__sah,name__se,name__sq,name__tt,name__nan,name__ckb,wikipedia__ckb,wikipedia__cv,wikipedia__fur,wikipedia__ga,wikipedia__gd,wikipedia__hewikiquote,wikipedia__hi,wikipedia__jv,wikipedia__ltwikiquote,wikipedia__mrj,wikipedia__nds,wikipedia__plwikisource,wikipedia__sah,wikipedia__se,wikipedia__sq,wikipedia__ta,wikipedia__tt,wikipedia__zh_min_nan,name__diq,name__bs,wikipedia__bs,name__simple,name__mo,wikipedia__mo,identifier__wikidata
marian-goliński,Marian Goliński,Marian Goliński,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo zachodniopomorskie 40,40-6,,Q382442,2009-06-11,Stefan Strzałkowski,Marian Goliński,Marian Goliński,male,1949-07-16,Marian,,,/m/0f6rct,,,,,,,,,,,,,2009-06-11,,,,,,,,,,,,,,,Marian Goliński,,,Marian Goliński,Marian Goliński,Marian Goliński,Marian Goliński,Marian Goliński,Marian Goliński,,Marian Goliński,,,,,,,,,,Marian Tomasz Goliński,Marian Tomasz Goliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q382442
piotr-krzywicki,Piotr Krzywicki,Piotr Krzywicki,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo łódzkie 9,9-6,,Q7196968,2009-12-09,Sławomir Worach,Piotr Krzywicki,Piotr Krzywicki,male,1964-10-22,Piotr,,,/m/0f6tz8,,,,,,,,,,,,,2009-12-09,,,,,,,,,,,,,,,Piotr Krzywicki,,,Piotr Krzywicki,Piotr Krzywicki,,,,,Piotr Krzywicki,,,,,,,,,,,Piotr Krzywicki,Piotr Krzywicki,Piotr Krzywicki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7196968
anna-zielińska-głębocka,Anna Zielińska-Głębocka,Anna Zielińska-Głębocka,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo pomorskie 25,25-6,,Q4767641,2010-02-09,Piotr Ołowski,Anna Zielińska-Głębocka,Anna Zielińska-Głębocka,female,1949-09-29,Anna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anna Zielińska-Głębocka,,,Anna Zielińska-Głębocka,Anna Zielińska-Głębocka,,,,,,,,,,,,,,,,Anna Zielińska-Głębocka,Anna Zielińska-Głębocka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4767641
leszek-deptuła,Leszek Deptuła,Leszek Deptuła,6,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo podkarpackie 23,23-6,,Q1738592,2010-04-10,Wiesław Rygiel,Leszek Deptuła,Leszek Deptuła,male,1953-02-25,Leszek,,,/m/0bm8tz0,,,,,,,,,,,,,2010-04-10,,,,,,,,,,,,,,,Leszek Deptuła,,,Leszek Deptuła,Leszek Deptuła,Leszek Deptuła,Leszek Deptuła,Leszek Deptuła,Leszek Deptuła,,Leszek Deptuła,,,,,Category:Leszek Deptuła,,,,,Leszek Deptuła,Leszek Deptuła,,,,,,,,,,,,,,,,,,,,,,,,,,,Leszek Deptuła,,,,,,,,,,,,,,,,,,,,,Leszek Deptuła,,,,,,,,,,,,,,,,,,,Leszek Deptuła,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1738592
grzegorz-dolniak,Grzegorz Dolniak,Grzegorz Dolniak,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo śląskie 32,32-6,,Q1361378,2010-04-10,Anna Śliwińska,Grzegorz Dolniak,Grzegorz Dolniak,male,1960-02-17,Grzegorz,,,/m/0f6qv0,,,,,,,,,,,,,2010-04-10,,,,,,,,,,,,,,,Grzegorz Dolniak,,,Grzegorz Dolniak,Grzegorz Dolniak,Grzegorz Dolniak,Grzegorz Dolniak,Grzegorz Dolniak,Grzegorz Dolniak,Grzegorz Dolniak,Grzegorz Dolniak,,,,,Category:Grzegorz Dolniak,,,,,Grzegorz Dolniak,Grzegorz Dolniak,Grzegorz Dolniak,,,,,,,,,,,,,,,,,,,,,,,,,,Grzegorz Dolniak,,,,,,,,,,,,,,,,,,,,,Grzegorz Dolniak,,,,,,,,,,,,,,,,,,,Grzegorz Dolniak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1361378
grażyna-gęsicka,Grażyna Gęsicka,Grażyna Gęsicka,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo podkarpackie 23,23-6,,Q261112,2010-04-10,Jan Warzecha,Grażyna Gęsicka,Grażyna Gęsicka,female,1951-12-13,Grażyna,https://upload.wikimedia.org/wikipedia/commons/6/67/JKRUK_20090429_GRAŻYNA_GĘSICKA_IMG_6411.jpg,163600893,/m/0ksfd2,,,,,,1051678463,,069605734,,,,,2010-04-10,,,,,,,,,,,,,,,Grażyna Gęsicka,,Grażyna Gęsicka,Grażyna Gęsicka,Grażyna Gęsicka,Grażyna Gęsicka,Grażyna Gęsicka,Grażyna Gęsicka,Grażyna Gęsicka,Grażyna Gęsicka,Grażyna Gęsicka,,,,,Category:Grażyna Gęsicka,,Grażyna Gęsicka,,,Grażyna Gęsicka,Grażyna Gęsicka,Grażyna Gęsicka,,,Grażyna Gęsicka,,,,"Генсицка, Гражина",Grażyna Gęsicka,,,,,Grażyna Gęsicka,,"Генсицка, Гражина",Grażyna Gęsicka,,,,,,,,,,Grażyna Gęsicka,,,,,,,,,,,,,,,,,,,,,Grażyna Gęsicka,,,,,,,,,,,Grażyna Gęsicka,,,,,,,,Grażyna Gęsicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q261112
przemysław-gosiewski,Przemysław Gosiewski,Przemysław Gosiewski,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,,,,Q55941,2010-04-10,Bartłomiej Dorywalski,Przemysław Gosiewski,Przemysław Gosiewski,male,1964-05-12,Przemysław,https://upload.wikimedia.org/wikipedia/commons/1/1b/JKRUK_20090429_PRZEMYSŁAW_GOSIEWSKI_IMG_6399.jpg,250562496,/m/0fbpsn,,,0000 0003 7109 3518,,,,,,,,,,2010-04-10,,,,,,,n2011207586,,,,,,,,Przemysław Gosiewski,,,Przemysław Gosiewski,Przemysław Gosiewski,Przemysław Gosiewski,Przemysław Gosiewski,Przemysław Gosiewski,Przemysław Gosiewski,Przemysław Gosiewski,Przemysław Gosiewski,Przemysław Gosiewski,,,,Category:Przemysław Gosiewski,,Przemysław Gosiewski,Przemysław Gosiewski,,Przemysław Edgar Gosiewski,Przemysław Edgar Gosiewski,Przemysław Gosiewski,,,,,,,,,Пшемислав Гошевський,,,,,,,,Пшемислав Гошевський,,,,,,,,,Przemysław Gosiewski,,,,,,,,,,,Przemysław Gosiewski,,,Przemysław Gosiewski,Przemysław Gosiewski,Przemysław Edgar Gosiewski,,,,,Przemysław Gosiewski,,,,,,,,,,,Przemysław Gosiewski,Przemysław Gosiewski,,,,,,,Przemysław Gosiewski,,,,,Przemysław Gosiewski,,,,Пшамыслаў Гасеўскі,,Пшамыслаў Гасеўскі,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Przemysław Gosiewski,Przemysław Gosiewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q55941
izabela-jaruga-nowacka,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,6,Koło Poselskie Biało-Czerwoni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo pomorskie 26,26-6,,Q260996,2010-04-10,Jacek Kowalik,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,female,1950-08-23,Izabela,https://upload.wikimedia.org/wikipedia/commons/3/3e/POL_Warsawa_Izabela_Jaruga-Nowacka_commemorative_plaque.JPG,166825554,/m/0f6ssz,,,,,,,,,,,,,2010-04-10,,,,,,,,,,,,,,,Izabela Jaruga-Nowacka,,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,,,,,Category:Izabela Jaruga-Nowacka,,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,,,Izabela Jaruga-Nowacka,,,,,,,,,,,,,Izabela Jaruga-Nowacka,,,,,,,,,,Izabela Jarugová-Nowacka,,,,,,,,,,,,,,,,,,,,,Izabela Jarugová-Nowacka,,,,,,,,,,,Izabela Jaruga-Nowacka,Izabela Jaruga-Nowacka,,,,,,,Izabela Jaruga-Nowacka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q260996
sebastian-karpiniuk,Sebastian Karpiniuk,Sebastian Karpiniuk,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo zachodniopomorskie 40,40-6,,Q2096587,2010-04-10,Wiesław Suchowiejko,Sebastian Karpiniuk,Sebastian Karpiniuk,male,1972-12-04,Sebastian,https://upload.wikimedia.org/wikipedia/commons/f/fa/Sebastian_Karpiniuk_2010.jpg,,/m/0f6t3q,,,,,,,,,,,,,2010-04-10,,,,,,,,,,,,,,,Sebastian Karpiniuk,,,Sebastian Karpiniuk,Sebastian Karpiniuk,Sebastian Karpiniuk,Sebastian Karpiniuk,Sebastian Karpiniuk,Sebastian Karpiniuk,Sebastian Karpiniuk,Sebastian Karpiniuk,,,,,Category:Sebastian Karpiniuk,,,Sebastian Karpiniuk,,Sebastian Karpiniuk,Sebastian Karpiniuk,Sebastian Karpiniuk,,,,,,,,Sebastian Karpiniuk,,,,,Sebastian Karpiniuk,,,,,,,Sebastian Karpiniuk,Sebastian Karpiniuk,,,,,Sebastian Karpiniuk,,,,,,,,,,,,,,,,,,,,,Sebastian Karpiniuk,,,,,,,,,,,,,,,,,,,Sebastian Karpiniuk,,,,,,,,,Сабастыян Карпінюк,,Сабастыян Карпінюк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2096587
aleksandra-natalli-Świat,Aleksandra Natalli-Świat,Aleksandra Natalli-Świat,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo dolnośląskie 3,3-6,,Q454860,2010-04-10,Wiesław Kilian,Aleksandra Natalli-Świat,Aleksandra Natalli-Świat,female,1959-02-20,Aleksandra,https://upload.wikimedia.org/wikipedia/commons/b/b1/Aleksandra_Natalli-Świat_w_Kole.jpg,120303379,/m/0f6w47,,,,,,14105252X,,,,,,,2010-04-10,,,,,,,,,,,,,,,Aleksandra Natalli-Świat,,,Aleksandra Natalli-Świat,Aleksandra Natalli-Świat,Aleksandra Natalli-Świat,Aleksandra Natalli-Świat,Aleksandra Natalli-Świat,Aleksandra Natalli-Świat,Aleksandra Natalli-Świat,Aleksandra Natalli-Świat,,,,,Category:Aleksandra Natalli-Świat,,,,,Aleksandra Natalli-Świat,Aleksandra Natalli-Świat,Aleksandra Natalli-Świat,,,,,,,,Aleksandra Natalli-Świat,,,,,Aleksandra Natalli-Świat,,,,,,,,,,,,,Aleksandra Natalliová-Światová,,,,,,,,,,,,,,,,,,,,,Aleksandra Natalliová-Światová,,,,,,,,,,,,,,,,,,,Aleksandra Natalli-Świat,,,,,,,,,Аляксандра Наталі-Сьвят,,Аляксандра Наталі-Сьвят,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q454860
maciej-płażyński,Maciej Płażyński,Maciej Płażyński,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo pomorskie 25,25-6,,Q245618,2010-04-10,Kazimierz Smoliński,Maciej Płażyński,Maciej Płażyński,male,1958-02-10,Maciej,https://upload.wikimedia.org/wikipedia/commons/e/e8/Maciej_Płażyński_2.jpg,163582390,/m/05076,,,0000 0001 1230 0789,,,,,,,,,,2010-04-10,,,,,,,n00023780,,,,,,,,Maciej Płażyński,,,Maciej Płażyński,Maciej Płażyński,Maciej Płażyński,Maciej Płażyński,Maciej Płażyński,Maciej Płażyński,Maciej Płażyński,Maciej Płażyński,,,Maciej Płażyński,,Category:Maciej Płażyński,,Maciej Płażyński,Maciej Płażyński,,Maciej Płażyński,Maciej Płażyński,Maciej Płażyński,,,,,,,"Плажиньский, Мацей",,,,,,,Maciej Płażyński,"Плажиньский, Мацей",,,,Maciej Płażyński,,,,,,,Maciej Płażyński,,,,,,,,,,,,,,Maciej Płażyński,Maciej Płażyński,Maciej Płażyński,,,,,Maciej Płażyński,,,,,,,,,,,Maciej Płażyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q245618
krzysztof-putra,Krzysztof Putra,Krzysztof Putra,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo podlaskie 24,24-6,,Q983096,2010-04-10,Krzysztof Tołwiński,Krzysztof Putra,Krzysztof Putra,male,1957-07-04,Krzysztof,https://upload.wikimedia.org/wikipedia/commons/c/c0/PutraKrzysztof.jpg,,/m/03ct5r_,,,,,,,,,,,,,2010-04-10,,,,,,,,,,,,,,,Krzysztof Putra,,,Krzysztof Putra,Krzysztof Putra,Krzysztof Putra,Krzysztof Putra,Krzysztof Putra,Krzysztof Putra,Krzysztof Putra,Krzysztof Putra,,,,,Category:Krzysztof Putra,,Krzysztof Putra,,,Krzysztof Putra,Krzysztof Putra,Krzysztof Putra,,,,,,,"Путра, Кшиштоф",,Кшиштоф Путра,,,,,,"Путра, Кшиштоф",,Кшиштоф Путра,,,Krzysztof Putra,Krzysztof Putra,,,,,Krzysztof Putra,,,,,,,Krzysztof Putra,,,,,,,,,,,,,,Krzysztof Putra,,,,,,,,,,,,,,Krzysztof Putra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q983096
arkadiusz-rybicki,Arkadiusz Rybicki,Arkadiusz Rybicki,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo pomorskie 25,25-6,,Q672518,2010-04-10,Paweł Orłowski,Arkadiusz Rybicki,Arkadiusz Rybicki,male,1953-01-12,Arkadiusz,https://upload.wikimedia.org/wikipedia/commons/8/86/Gdańsk_Cmentarz_Srebrzysko_–_Arkadiusz_Rybicki_(detal).JPG,112918129,/m/0f6xdm,n91102355,,0000 0001 1580 4368,12470129k,,,033890072,,,,,,2010-04-10,,,,,,,n96020573,A10650398,,,,,,,Arkadiusz Rybicki,,,Arkadiusz Rybicki,Arkadiusz Rybicki,Arkadiusz Rybicki,Arkadiusz Rybicki,Arkadiusz Rybicki,Arkadiusz Rybicki,Arkadiusz Rybicki,Arkadiusz Rybicki,,,,,Category:Arkadiusz Rybicki,,,,,Arkadiusz Rybicki,Arkadiusz Rybicki,Arkadiusz Rybicki,,,,,,,,Arkadiusz Rybicki,,,,,Arkadiusz Rybicki,,,,,,,,,,,,,Arkadiusz Rybicki,,,,,,,,,,,,,,,,,,,,,Arkadiusz Rybicki,,,,,,,,,,,,,,,,,,,Arkadiusz Rybicki,,,,,,ארקדיוש רביצקי,,,,,,ארקדיוש רביצקי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q672518
jerzy-szmajdziński,Jerzy Szmajdziński,Jerzy Szmajdziński,6,Koło Poselskie Biało-Czerwoni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo dolnośląskie 1,1-6,,Q467761,2010-04-10,Elżbieta Zakrzewska,Jerzy Szmajdziński,Jerzy Szmajdziński,male,1952-04-09,Jerzy,https://upload.wikimedia.org/wikipedia/commons/5/51/Jerzy_Szmajdzinski.jpg,250802418,/m/0311gs,,,,,,,,,,,,,2010-04-10,,,,,,,,,,,,,,,Jerzy Szmajdziński,,Jerzy Szmajdziński,Jerzy Szmajdziński,Jerzy Szmajdziński,Jerzy Szmajdzinski,Jerzy Szmajdziński,Jerzy Szmajdziński,Jerzy Szmajdziński,Jerzy Szmajdziński,Jerzy Szmajdziński,,,,Jerzy Szmajdziński,Jerzy Szmajdziński,Jerzy Szmajdziński,Jerzy Szmajdziński,,,Jerzy Szmajdzinski,Jerzy Szmajdzinski,Jerzy Szmajdziński,Jerzy Szmajdziński,Jerzy Szmajdziński,Jerzy Szmajdziński,,,,"Шмайдзиньский, Ежи",,Єжи Шмайдзінський,,,,,,"Шмайдзиньский, Ежи",Jerzy Szmajdziński,Єжи Шмайдзінський,,Jerzy Szmajdziński,Jerzy Szmajdziński,Jerzy Szmajdziński,,,,,Jerzy Szmajdziński,,,,,,,Jerzy Szmajdziński,,,,,,,,,,,,,,Jerzy Szmajdziński,,,,,,,,,,,Jerzy Szmajdziński,Jerzy Szmajdzinski,,Jerzy Szmajdziński,,,,,Jerzy Szmajdziński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jerzy Szmajdziński,Jerzy Szmajdziński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q467761
jolanta-szymanek-deresz,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,6,Koło Poselskie Biało-Czerwoni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo mazowieckie 16,16-6,,Q274351,2010-04-10,Zbigniew Kruszewski,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,female,1954-07-12,Jolanta,,,/m/0f6yhv,,,,,,,,,,,,,2010-04-10,,,,,,,,,,,,,,,Jolanta Szymanek-Deresz,,,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,,,,Jolanta Szymanek-Deresz,Category:Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,,,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,,,,,,,"Шиманек-Дереш, Йоланта",,Йоланта Шиманек-Дереш,,,,,,"Шиманек-Дереш, Йоланта",,Йоланта Шиманек-Дереш,,,Jolanta Szymanek-Deresz,Jolanta Szymanek-Deresz,,,,,Jolanta Szymanková-Dereszová,,,,,,,,,,,,,,,,,,,,,Jolanta Szymanková-Dereszová,,,,,,,,,,,,Jolanta Szymanek-Deresz,,,,,,,,,,,,,,,,Яланта Шыманэк-Дэраш,,Яланта Шыманэк-Дэраш,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q274351
